# Bispectrum monopole for SGC EZmock_realistic
# Subtracted SN: kindep
# k1-eff  k2-eff  k3-eff  B0  B0-BSN  Std_dev  Std_dev(-BSN)
1.528299999999999971e-02 4.010899999999999882e-02 4.509300000000000114e-02 1.302843031515405083e+10 1.302086981905816269e+10 3.046606671146460056e+09 3.054455887751706600e+09
1.528299999999999971e-02 4.010899999999999882e-02 5.008300000000000252e-02 1.316791901734101677e+10 1.316073643103837967e+10 2.991219516467650890e+09 2.998340421958767891e+09
1.528299999999999971e-02 4.010899999999999882e-02 5.508300000000000002e-02 1.337191924362749863e+10 1.337010628529556847e+10 3.827879185118857861e+09 3.826396196520257473e+09
1.528299999999999971e-02 4.010899999999999882e-02 6.007599999999999746e-02 1.310494478550872231e+10 1.311045250051776695e+10 9.400110619331323624e+09 9.397028294861984253e+09
1.528299999999999971e-02 4.509300000000000114e-02 4.509300000000000114e-02 1.250581911445722961e+10 1.250180088303779793e+10 3.919000277233852386e+09 3.919102720871974945e+09
1.528299999999999971e-02 4.509300000000000114e-02 5.008300000000000252e-02 1.248456468513582230e+10 1.248373782572014046e+10 2.773259951095266819e+09 2.771997684950934887e+09
1.528299999999999971e-02 4.509300000000000114e-02 5.508300000000000002e-02 1.271013383319459724e+10 1.270714342798894310e+10 2.769659718878065586e+09 2.769890635036509991e+09
1.528299999999999971e-02 4.509300000000000114e-02 6.007599999999999746e-02 1.293463531199363518e+10 1.293170646257993698e+10 3.331308749393579483e+09 3.330932243565152645e+09
1.528299999999999971e-02 4.509300000000000114e-02 6.506599999999999884e-02 1.276746613261129379e+10 1.275201111272809792e+10 7.818738788301179886e+09 7.830099761474320412e+09
1.528299999999999971e-02 5.008300000000000252e-02 5.008300000000000252e-02 1.215022741911651230e+10 1.214767361222809029e+10 3.527972440009620667e+09 3.527134433461349964e+09
1.528299999999999971e-02 5.008300000000000252e-02 5.508300000000000002e-02 1.213533776619041061e+10 1.212874509003784180e+10 2.453821769006706715e+09 2.461440518650784016e+09
1.528299999999999971e-02 5.008300000000000252e-02 6.007599999999999746e-02 1.235783864225563049e+10 1.235197212105596542e+10 2.438347565443472385e+09 2.444179887332264900e+09
1.528299999999999971e-02 5.008300000000000252e-02 6.506599999999999884e-02 1.253943924858632851e+10 1.253439040186816216e+10 3.052422763405341625e+09 3.055072438255567074e+09
1.528299999999999971e-02 5.008300000000000252e-02 7.006400000000000128e-02 1.235129904610301399e+10 1.235092811454962921e+10 7.059531996051004410e+09 7.056014625033508301e+09
1.528299999999999971e-02 5.508300000000000002e-02 5.508300000000000002e-02 1.201303529880660439e+10 1.201016080615062714e+10 3.162406742409691334e+09 3.162133502382319927e+09
1.528299999999999971e-02 5.508300000000000002e-02 6.007599999999999746e-02 1.195772608267586708e+10 1.195418446665114784e+10 2.246052501200369358e+09 2.247722218177539349e+09
1.528299999999999971e-02 5.508300000000000002e-02 6.506599999999999884e-02 1.204744751267019844e+10 1.204185391782930756e+10 2.219828538712713242e+09 2.225759270114856720e+09
1.528299999999999971e-02 5.508300000000000002e-02 7.006400000000000128e-02 1.207390643561590576e+10 1.207718363613234329e+10 2.800520659875986099e+09 2.801039258691611767e+09
1.528299999999999971e-02 5.508300000000000002e-02 7.506100000000000272e-02 1.246576379245346069e+10 1.246782699259048653e+10 6.458716301752655983e+09 6.455819058679331779e+09
1.528299999999999971e-02 6.007599999999999746e-02 6.007599999999999746e-02 1.173303105752992249e+10 1.173054657765173912e+10 2.898967515027362347e+09 2.898584081308124542e+09
1.528299999999999971e-02 6.007599999999999746e-02 6.506599999999999884e-02 1.167710434871381378e+10 1.167007977332251740e+10 2.001450405647291183e+09 2.012746030618216276e+09
1.528299999999999971e-02 6.007599999999999746e-02 7.006400000000000128e-02 1.179633361267236710e+10 1.179119063740864372e+10 2.055416335664095879e+09 2.060816826329057217e+09
1.528299999999999971e-02 6.007599999999999746e-02 7.506100000000000272e-02 1.198157141797634888e+10 1.197667370166010666e+10 2.505120574482941151e+09 2.508654491570961475e+09
1.528299999999999971e-02 6.007599999999999746e-02 8.005600000000000216e-02 1.226897567737991524e+10 1.227242651933847427e+10 6.128236954868548393e+09 6.126147134605467796e+09
