# Bispectrum monopole for NGC EZmock_realistic
# Subtracted SN: kindep
# k1-eff  k2-eff  k3-eff  B0  B0-BSN  Std_dev  Std_dev(-BSN)
1.525999999999999926e-02 3.013700000000000059e-02 4.009599999999999970e-02 1.238326756956402397e+10 7.942908265524945259e+09 3.429959815248665333e+09 3.430091757297376156e+09
1.525999999999999926e-02 3.013700000000000059e-02 4.509300000000000114e-02 1.306668927327735710e+10 8.626329969238277435e+09 4.309802923819884300e+09 4.309850283121212959e+09
1.525999999999999926e-02 3.013700000000000059e-02 5.009299999999999864e-02 1.332267399499765778e+10 8.882314690958572388e+09 1.057269330258650208e+10 1.057258408354220581e+10
1.525999999999999926e-02 3.511100000000000332e-02 3.511100000000000332e-02 1.156590365601559639e+10 7.125544351976518631e+09 4.641028888813160896e+09 4.640702648094525337e+09
1.525999999999999926e-02 3.511100000000000332e-02 4.009599999999999970e-02 1.164324825692104912e+10 7.202888952881978989e+09 3.000251541655147076e+09 2.999985829826407909e+09
1.525999999999999926e-02 3.511100000000000332e-02 4.509300000000000114e-02 1.200720764972664642e+10 7.566848345687551498e+09 2.852563528186295509e+09 2.852259023916472912e+09
1.525999999999999926e-02 3.511100000000000332e-02 5.009299999999999864e-02 1.216057053941047859e+10 7.720211235371386528e+09 3.693744935303678513e+09 3.693378598131951332e+09
1.525999999999999926e-02 3.511100000000000332e-02 5.507800000000000196e-02 1.226507031259043884e+10 7.824711008551325798e+09 9.055724894886478424e+09 9.055596572663690567e+09
1.525999999999999926e-02 4.009599999999999970e-02 4.009599999999999970e-02 1.133383129239414024e+10 6.893471988355068207e+09 3.905387718971561909e+09 3.905516230826144218e+09
1.525999999999999926e-02 4.009599999999999970e-02 4.509300000000000114e-02 1.111811725883432007e+10 6.677757954795248985e+09 2.652017623627795696e+09 2.652405841174189091e+09
1.525999999999999926e-02 4.009599999999999970e-02 5.009299999999999864e-02 1.132740061290748978e+10 6.887041308868444443e+09 2.496701534507540703e+09 2.496355077256362438e+09
1.525999999999999926e-02 4.009599999999999970e-02 5.507800000000000196e-02 1.172511389486158180e+10 7.284754590822504044e+09 3.133763433242221832e+09 3.133388681039604664e+09
1.525999999999999926e-02 4.009599999999999970e-02 6.006700000000000234e-02 1.162724596563040733e+10 7.186886661591350555e+09 7.737827961787012100e+09 7.737262702510837555e+09
1.525999999999999926e-02 4.509300000000000114e-02 4.509300000000000114e-02 1.073309058655419731e+10 6.292731282515119553e+09 3.441902178251040936e+09 3.441595331651617050e+09
1.525999999999999926e-02 4.509300000000000114e-02 5.009299999999999864e-02 1.071739160040568924e+10 6.277032296366600990e+09 2.231843361293400288e+09 2.231487179285561562e+09
1.525999999999999926e-02 4.509300000000000114e-02 5.507800000000000196e-02 1.092855956737294197e+10 6.488200263333861351e+09 2.171633601559542656e+09 2.171196944323790073e+09
1.525999999999999926e-02 4.509300000000000114e-02 6.006700000000000234e-02 1.114832332264263916e+10 6.707964018603559494e+09 2.816899355865811825e+09 2.816722956929036140e+09
1.525999999999999926e-02 4.509300000000000114e-02 6.505900000000000571e-02 1.128974314994901276e+10 6.849383845909936905e+09 7.047482640207695961e+09 7.047799380990108490e+09
1.525999999999999926e-02 5.009299999999999864e-02 5.009299999999999864e-02 1.069955923010299110e+10 6.259199926063906670e+09 2.971002044911948681e+09 2.970760802097209930e+09
1.525999999999999926e-02 5.009299999999999864e-02 5.507800000000000196e-02 1.048647248182856178e+10 6.046113177789473534e+09 1.994499408251353025e+09 1.994362644248298407e+09
1.525999999999999926e-02 5.009299999999999864e-02 6.006700000000000234e-02 1.053167330751670837e+10 6.091314003477633476e+09 1.950394969054282665e+09 1.950397556447466850e+09
1.525999999999999926e-02 5.009299999999999864e-02 6.505900000000000571e-02 1.079170427404886436e+10 6.351344970009772301e+09 2.478292630298451424e+09 2.477777040212032795e+09
1.525999999999999926e-02 5.009299999999999864e-02 7.005400000000000515e-02 1.111349663501881409e+10 6.673137330979740143e+09 6.196094574670742989e+09 6.195825893486932755e+09
1.525999999999999926e-02 5.507800000000000196e-02 5.507800000000000196e-02 1.018453022456882477e+10 5.744170920529745102e+09 2.500690783964436531e+09 2.500681683508054733e+09
1.525999999999999926e-02 5.507800000000000196e-02 6.006700000000000234e-02 1.006272413574380112e+10 5.622364831704716682e+09 1.774504254800232887e+09 1.774600773565277338e+09
1.525999999999999926e-02 5.507800000000000196e-02 6.505900000000000571e-02 1.033223900524016571e+10 5.891879701201074600e+09 1.787460511200160980e+09 1.787515870575667620e+09
1.525999999999999926e-02 5.507800000000000196e-02 7.005400000000000515e-02 1.048373098061815071e+10 6.043371676579056740e+09 2.253813383925594807e+09 2.254457220784091473e+09
1.525999999999999926e-02 5.507800000000000196e-02 7.505299999999999472e-02 1.025748864066413498e+10 5.817129336625072479e+09 5.465679268828727722e+09 5.465692810555087090e+09
1.525999999999999926e-02 6.006700000000000234e-02 6.006700000000000234e-02 9.772507714176731110e+09 5.332148410137648582e+09 2.301627882466654301e+09 2.300986917948874474e+09
1.525999999999999926e-02 6.006700000000000234e-02 6.505900000000000571e-02 9.907266257902132034e+09 5.466906953863042831e+09 1.658058064208341360e+09 1.658092776983272552e+09
1.525999999999999926e-02 6.006700000000000234e-02 7.005400000000000515e-02 1.006156171696501160e+10 5.621202412925942421e+09 1.594474283630295992e+09 1.594473555088515520e+09
1.525999999999999926e-02 6.006700000000000234e-02 7.505299999999999472e-02 1.024808187107151794e+10 5.807722567032434464e+09 2.082289440346809149e+09 2.081981217977445364e+09
1.525999999999999926e-02 6.006700000000000234e-02 8.005400000000000016e-02 1.030049546672776985e+10 5.860136162688691139e+09 5.150104116532490730e+09 5.150091078378477097e+09
1.525999999999999926e-02 6.505900000000000571e-02 6.505900000000000571e-02 9.702710612353710175e+09 5.262351308314647675e+09 2.176590575902500153e+09 2.177026652812332630e+09
1.525999999999999926e-02 6.505900000000000571e-02 7.005400000000000515e-02 9.710072638677469254e+09 5.269713334638389587e+09 1.525986929613449097e+09 1.526112728416477680e+09
1.525999999999999926e-02 6.505900000000000571e-02 7.505299999999999472e-02 9.866342728326421738e+09 5.425983424287371635e+09 1.470569840703126907e+09 1.470235917974946022e+09
1.525999999999999926e-02 6.505900000000000571e-02 8.005400000000000016e-02 1.002571835727670670e+10 5.585359053237631798e+09 1.919214492600706577e+09 1.919354543594116926e+09
1.525999999999999926e-02 7.005400000000000515e-02 7.005400000000000515e-02 9.401378601248188019e+09 4.961019297209095955e+09 1.980126649531969309e+09 1.979805669909563065e+09
1.525999999999999926e-02 7.005400000000000515e-02 7.505299999999999472e-02 9.510758597438127518e+09 5.070399293399058342e+09 1.405518098485070944e+09 1.405344046144086838e+09
1.525999999999999926e-02 7.005400000000000515e-02 8.005400000000000016e-02 9.659108193596185684e+09 5.218748889557106972e+09 1.368967501324939728e+09 1.369064837437909365e+09
1.525999999999999926e-02 7.505299999999999472e-02 7.505299999999999472e-02 9.244580194672685623e+09 4.804220890633614540e+09 1.882860854843260527e+09 1.882663068274801970e+09
1.525999999999999926e-02 7.505299999999999472e-02 8.005400000000000016e-02 9.243176435777778625e+09 4.802817131738684654e+09 1.295594530705788612e+09 1.295702057547072649e+09
1.525999999999999926e-02 8.005400000000000016e-02 8.005400000000000016e-02 9.070727946222036362e+09 4.630368642182954788e+09 1.731934964396041632e+09 1.732045419793134928e+09
2.019699999999999968e-02 2.019699999999999968e-02 2.019699999999999968e-02 1.362935267742106056e+10 9.188993373381986618e+09 1.307629856785316849e+10 1.307613038473103523e+10
2.019699999999999968e-02 2.019699999999999968e-02 2.516699999999999840e-02 1.350817504780371094e+10 9.067815743764629364e+09 6.940717166845415115e+09 6.940825052847325325e+09
2.019699999999999968e-02 2.019699999999999968e-02 3.013700000000000059e-02 1.297780054182670212e+10 8.537441237787620544e+09 5.941695627744884491e+09 5.941145113917714119e+09
