# S0B for NGC data 
# k1-eff  k2-eff  k3-eff S_0B(k1-eff,k2-eff,k3-eff)  S_0B
4.509300000000000114e-02 4.509300000000000114e-02 8.005400000000000016e-02 5.438760163106822014e+09 4.406788667664088249e+09
4.509300000000000114e-02 5.009299999999999864e-02 5.009299999999999864e-02 5.787021686307151794e+09 4.406788667664088249e+09
4.509300000000000114e-02 5.009299999999999864e-02 5.507800000000000196e-02 5.773583025382622719e+09 4.406788667664088249e+09
4.509300000000000114e-02 5.009299999999999864e-02 6.006700000000000234e-02 5.521313768793442726e+09 4.406788667664088249e+09
4.509300000000000114e-02 5.009299999999999864e-02 6.505900000000000571e-02 5.489219284362374306e+09 4.406788667664088249e+09
4.509300000000000114e-02 5.009299999999999864e-02 7.005400000000000515e-02 5.340114018961194038e+09 4.406788667664088249e+09
4.509300000000000114e-02 5.009299999999999864e-02 7.505299999999999472e-02 5.300682930897809029e+09 4.406788667664088249e+09
4.509300000000000114e-02 5.009299999999999864e-02 8.005400000000000016e-02 5.196409320648560524e+09 4.406788667664088249e+09
4.509300000000000114e-02 5.507800000000000196e-02 5.507800000000000196e-02 5.760144364458092690e+09 4.406788667664088249e+09
4.509300000000000114e-02 5.507800000000000196e-02 6.006700000000000234e-02 5.507875107868913651e+09 4.406788667664088249e+09
4.509300000000000114e-02 5.507800000000000196e-02 6.505900000000000571e-02 5.475780623437845230e+09 4.406788667664088249e+09
4.509300000000000114e-02 5.507800000000000196e-02 7.005400000000000515e-02 5.326675358036664963e+09 4.406788667664088249e+09
4.509300000000000114e-02 5.507800000000000196e-02 7.505299999999999472e-02 5.287244269973278999e+09 4.406788667664088249e+09
4.509300000000000114e-02 5.507800000000000196e-02 8.005400000000000016e-02 5.182970659724031448e+09 4.406788667664088249e+09
4.509300000000000114e-02 6.006700000000000234e-02 6.006700000000000234e-02 5.255605851279733658e+09 4.406788667664088249e+09
4.509300000000000114e-02 6.006700000000000234e-02 6.505900000000000571e-02 5.223511366848665237e+09 4.406788667664088249e+09
4.509300000000000114e-02 6.006700000000000234e-02 7.005400000000000515e-02 5.074406101447484970e+09 4.406788667664088249e+09
4.509300000000000114e-02 6.006700000000000234e-02 7.505299999999999472e-02 5.034975013384099960e+09 4.406788667664088249e+09
4.509300000000000114e-02 6.006700000000000234e-02 8.005400000000000016e-02 4.930701403134851456e+09 4.406788667664088249e+09
4.509300000000000114e-02 6.505900000000000571e-02 6.505900000000000571e-02 5.191416882417596817e+09 4.406788667664088249e+09
4.509300000000000114e-02 6.505900000000000571e-02 7.005400000000000515e-02 5.042311617016416550e+09 4.406788667664088249e+09
4.509300000000000114e-02 6.505900000000000571e-02 7.505299999999999472e-02 5.002880528953031540e+09 4.406788667664088249e+09
4.509300000000000114e-02 6.505900000000000571e-02 8.005400000000000016e-02 4.898606918703783035e+09 4.406788667664088249e+09
4.509300000000000114e-02 7.005400000000000515e-02 7.005400000000000515e-02 4.893206351615236282e+09 4.406788667664088249e+09
4.509300000000000114e-02 7.005400000000000515e-02 7.505299999999999472e-02 4.853775263551851273e+09 4.406788667664088249e+09
4.509300000000000114e-02 7.005400000000000515e-02 8.005400000000000016e-02 4.749501653302602768e+09 4.406788667664088249e+09
4.509300000000000114e-02 7.505299999999999472e-02 7.505299999999999472e-02 4.814344175488466263e+09 4.406788667664088249e+09
4.509300000000000114e-02 7.505299999999999472e-02 8.005400000000000016e-02 4.710070565239217758e+09 4.406788667664088249e+09
4.509300000000000114e-02 8.005400000000000016e-02 8.005400000000000016e-02 4.605796954989969254e+09 4.406788667664088249e+09
5.009299999999999864e-02 5.009299999999999864e-02 5.009299999999999864e-02 5.544670843848891258e+09 4.406788667664088249e+09
5.009299999999999864e-02 5.009299999999999864e-02 5.507800000000000196e-02 5.531232182924361229e+09 4.406788667664088249e+09
5.009299999999999864e-02 5.009299999999999864e-02 6.006700000000000234e-02 5.278962926335181236e+09 4.406788667664088249e+09
5.009299999999999864e-02 5.009299999999999864e-02 6.505900000000000571e-02 5.246868441904112816e+09 4.406788667664088249e+09
5.009299999999999864e-02 5.009299999999999864e-02 7.005400000000000515e-02 5.097763176502933502e+09 4.406788667664088249e+09
5.009299999999999864e-02 5.009299999999999864e-02 7.505299999999999472e-02 5.058332088439547539e+09 4.406788667664088249e+09
5.009299999999999864e-02 5.009299999999999864e-02 8.005400000000000016e-02 4.954058478190299034e+09 4.406788667664088249e+09
5.009299999999999864e-02 5.507800000000000196e-02 5.507800000000000196e-02 5.517793521999831200e+09 4.406788667664088249e+09
5.009299999999999864e-02 5.507800000000000196e-02 6.006700000000000234e-02 5.265524265410651207e+09 4.406788667664088249e+09
5.009299999999999864e-02 5.507800000000000196e-02 6.505900000000000571e-02 5.233429780979582787e+09 4.406788667664088249e+09
5.009299999999999864e-02 5.507800000000000196e-02 7.005400000000000515e-02 5.084324515578403473e+09 4.406788667664088249e+09
5.009299999999999864e-02 5.507800000000000196e-02 7.505299999999999472e-02 5.044893427515017509e+09 4.406788667664088249e+09
5.009299999999999864e-02 5.507800000000000196e-02 8.005400000000000016e-02 4.940619817265769005e+09 4.406788667664088249e+09
5.009299999999999864e-02 6.006700000000000234e-02 6.006700000000000234e-02 5.013255008821472168e+09 4.406788667664088249e+09
5.009299999999999864e-02 6.006700000000000234e-02 6.505900000000000571e-02 4.981160524390403748e+09 4.406788667664088249e+09
5.009299999999999864e-02 6.006700000000000234e-02 7.005400000000000515e-02 4.832055258989224434e+09 4.406788667664088249e+09
5.009299999999999864e-02 6.006700000000000234e-02 7.505299999999999472e-02 4.792624170925838470e+09 4.406788667664088249e+09
5.009299999999999864e-02 6.006700000000000234e-02 8.005400000000000016e-02 4.688350560676589966e+09 4.406788667664088249e+09
5.009299999999999864e-02 6.505900000000000571e-02 6.505900000000000571e-02 4.949066039959335327e+09 4.406788667664088249e+09
5.009299999999999864e-02 6.505900000000000571e-02 7.005400000000000515e-02 4.799960774558156013e+09 4.406788667664088249e+09
5.009299999999999864e-02 6.505900000000000571e-02 7.505299999999999472e-02 4.760529686494770050e+09 4.406788667664088249e+09
5.009299999999999864e-02 6.505900000000000571e-02 8.005400000000000016e-02 4.656256076245521545e+09 4.406788667664088249e+09
5.009299999999999864e-02 7.005400000000000515e-02 7.005400000000000515e-02 4.650855509156975746e+09 4.406788667664088249e+09
5.009299999999999864e-02 7.005400000000000515e-02 7.505299999999999472e-02 4.611424421093589783e+09 4.406788667664088249e+09
5.009299999999999864e-02 7.005400000000000515e-02 8.005400000000000016e-02 4.507150810844341278e+09 4.406788667664088249e+09
5.009299999999999864e-02 7.505299999999999472e-02 7.505299999999999472e-02 4.571993333030203819e+09 4.406788667664088249e+09
5.009299999999999864e-02 7.505299999999999472e-02 8.005400000000000016e-02 4.467719722780956268e+09 4.406788667664088249e+09
5.009299999999999864e-02 8.005400000000000016e-02 8.005400000000000016e-02 4.363446112531707764e+09 4.406788667664088249e+09
5.507800000000000196e-02 5.507800000000000196e-02 5.507800000000000196e-02 5.504354861075301170e+09 4.406788667664088249e+09
5.507800000000000196e-02 5.507800000000000196e-02 6.006700000000000234e-02 5.252085604486121178e+09 4.406788667664088249e+09
5.507800000000000196e-02 5.507800000000000196e-02 6.505900000000000571e-02 5.219991120055052757e+09 4.406788667664088249e+09
5.507800000000000196e-02 5.507800000000000196e-02 7.005400000000000515e-02 5.070885854653873444e+09 4.406788667664088249e+09
5.507800000000000196e-02 5.507800000000000196e-02 7.505299999999999472e-02 5.031454766590488434e+09 4.406788667664088249e+09
5.507800000000000196e-02 5.507800000000000196e-02 8.005400000000000016e-02 4.927181156341238976e+09 4.406788667664088249e+09
5.507800000000000196e-02 6.006700000000000234e-02 6.006700000000000234e-02 4.999816347896942139e+09 4.406788667664088249e+09
5.507800000000000196e-02 6.006700000000000234e-02 6.505900000000000571e-02 4.967721863465873718e+09 4.406788667664088249e+09
5.507800000000000196e-02 6.006700000000000234e-02 7.005400000000000515e-02 4.818616598064694405e+09 4.406788667664088249e+09
5.507800000000000196e-02 6.006700000000000234e-02 7.505299999999999472e-02 4.779185510001308441e+09 4.406788667664088249e+09
5.507800000000000196e-02 6.006700000000000234e-02 8.005400000000000016e-02 4.674911899752059937e+09 4.406788667664088249e+09
5.507800000000000196e-02 6.505900000000000571e-02 6.505900000000000571e-02 4.935627379034805298e+09 4.406788667664088249e+09
5.507800000000000196e-02 6.505900000000000571e-02 7.005400000000000515e-02 4.786522113633625984e+09 4.406788667664088249e+09
5.507800000000000196e-02 6.505900000000000571e-02 7.505299999999999472e-02 4.747091025570240021e+09 4.406788667664088249e+09
5.507800000000000196e-02 6.505900000000000571e-02 8.005400000000000016e-02 4.642817415320991516e+09 4.406788667664088249e+09
5.507800000000000196e-02 7.005400000000000515e-02 7.005400000000000515e-02 4.637416848232445717e+09 4.406788667664088249e+09
5.507800000000000196e-02 7.005400000000000515e-02 7.505299999999999472e-02 4.597985760169059753e+09 4.406788667664088249e+09
5.507800000000000196e-02 7.005400000000000515e-02 8.005400000000000016e-02 4.493712149919811249e+09 4.406788667664088249e+09
5.507800000000000196e-02 7.505299999999999472e-02 7.505299999999999472e-02 4.558554672105674744e+09 4.406788667664088249e+09
5.507800000000000196e-02 7.505299999999999472e-02 8.005400000000000016e-02 4.454281061856426239e+09 4.406788667664088249e+09
5.507800000000000196e-02 8.005400000000000016e-02 8.005400000000000016e-02 4.350007451607177734e+09 4.406788667664088249e+09
6.006700000000000234e-02 6.006700000000000234e-02 6.006700000000000234e-02 4.747547091307763100e+09 4.406788667664088249e+09
6.006700000000000234e-02 6.006700000000000234e-02 6.505900000000000571e-02 4.715452606876694679e+09 4.406788667664088249e+09
6.006700000000000234e-02 6.006700000000000234e-02 7.005400000000000515e-02 4.566347341475514412e+09 4.406788667664088249e+09
6.006700000000000234e-02 6.006700000000000234e-02 7.505299999999999472e-02 4.526916253412128448e+09 4.406788667664088249e+09
6.006700000000000234e-02 6.006700000000000234e-02 8.005400000000000016e-02 4.422642643162880898e+09 4.406788667664088249e+09
6.006700000000000234e-02 6.505900000000000571e-02 6.505900000000000571e-02 4.683358122445626259e+09 4.406788667664088249e+09
6.006700000000000234e-02 6.505900000000000571e-02 7.005400000000000515e-02 4.534252857044445992e+09 4.406788667664088249e+09
6.006700000000000234e-02 6.505900000000000571e-02 7.505299999999999472e-02 4.494821768981060982e+09 4.406788667664088249e+09
6.006700000000000234e-02 6.505900000000000571e-02 8.005400000000000016e-02 4.390548158731812477e+09 4.406788667664088249e+09
6.006700000000000234e-02 7.005400000000000515e-02 7.005400000000000515e-02 4.385147591643266678e+09 4.406788667664088249e+09
6.006700000000000234e-02 7.005400000000000515e-02 7.505299999999999472e-02 4.345716503579880714e+09 4.406788667664088249e+09
6.006700000000000234e-02 7.005400000000000515e-02 8.005400000000000016e-02 4.241442893330632210e+09 4.406788667664088249e+09
6.006700000000000234e-02 7.505299999999999472e-02 7.505299999999999472e-02 4.306285415516495705e+09 4.406788667664088249e+09
6.006700000000000234e-02 7.505299999999999472e-02 8.005400000000000016e-02 4.202011805267246723e+09 4.406788667664088249e+09
6.006700000000000234e-02 8.005400000000000016e-02 8.005400000000000016e-02 4.097738195017998695e+09 4.406788667664088249e+09
6.505900000000000571e-02 6.505900000000000571e-02 6.505900000000000571e-02 4.651263638014557838e+09 4.406788667664088249e+09
6.505900000000000571e-02 6.505900000000000571e-02 7.005400000000000515e-02 4.502158372613377571e+09 4.406788667664088249e+09
6.505900000000000571e-02 6.505900000000000571e-02 7.505299999999999472e-02 4.462727284549992561e+09 4.406788667664088249e+09
6.505900000000000571e-02 6.505900000000000571e-02 8.005400000000000016e-02 4.358453674300744057e+09 4.406788667664088249e+09
6.505900000000000571e-02 7.005400000000000515e-02 7.005400000000000515e-02 4.353053107212198257e+09 4.406788667664088249e+09
6.505900000000000571e-02 7.005400000000000515e-02 7.505299999999999472e-02 4.313622019148812294e+09 4.406788667664088249e+09
6.505900000000000571e-02 7.005400000000000515e-02 8.005400000000000016e-02 4.209348408899564266e+09 4.406788667664088249e+09
6.505900000000000571e-02 7.505299999999999472e-02 7.505299999999999472e-02 4.274190931085426331e+09 4.406788667664088249e+09
6.505900000000000571e-02 7.505299999999999472e-02 8.005400000000000016e-02 4.169917320836178303e+09 4.406788667664088249e+09
6.505900000000000571e-02 8.005400000000000016e-02 8.005400000000000016e-02 4.065643710586930275e+09 4.406788667664088249e+09
7.005400000000000515e-02 7.005400000000000515e-02 7.005400000000000515e-02 4.203947841811017990e+09 4.406788667664088249e+09
7.005400000000000515e-02 7.005400000000000515e-02 7.505299999999999472e-02 4.164516753747632027e+09 4.406788667664088249e+09
7.005400000000000515e-02 7.005400000000000515e-02 8.005400000000000016e-02 4.060243143498383999e+09 4.406788667664088249e+09
7.005400000000000515e-02 7.505299999999999472e-02 7.505299999999999472e-02 4.125085665684246540e+09 4.406788667664088249e+09
7.005400000000000515e-02 7.505299999999999472e-02 8.005400000000000016e-02 4.020812055434998512e+09 4.406788667664088249e+09
7.005400000000000515e-02 8.005400000000000016e-02 8.005400000000000016e-02 3.916538445185750008e+09 4.406788667664088249e+09
7.505299999999999472e-02 7.505299999999999472e-02 7.505299999999999472e-02 4.085654577620861530e+09 4.406788667664088249e+09
7.505299999999999472e-02 7.505299999999999472e-02 8.005400000000000016e-02 3.981380967371612549e+09 4.406788667664088249e+09
7.505299999999999472e-02 8.005400000000000016e-02 8.005400000000000016e-02 3.877107357122364521e+09 4.406788667664088249e+09
8.005400000000000016e-02 8.005400000000000016e-02 8.005400000000000016e-02 3.772833746873116493e+09 4.406788667664088249e+09
