# S0B for SGC data 
# k1-eff  k2-eff  k3-eff S_0B(k1-eff,k2-eff,k3-eff)  S_0B
4.509300000000000114e-02 5.508300000000000002e-02 7.506100000000000272e-02 4.922104877996590614e+09 5.783084954448138237e+09
4.509300000000000114e-02 5.508300000000000002e-02 8.005600000000000216e-02 4.833619530973434448e+09 5.783084954448138237e+09
4.509300000000000114e-02 6.007599999999999746e-02 6.007599999999999746e-02 5.502312409775537491e+09 5.783084954448138237e+09
4.509300000000000114e-02 6.007599999999999746e-02 6.506599999999999884e-02 5.257648968393366814e+09 5.783084954448138237e+09
4.509300000000000114e-02 6.007599999999999746e-02 7.006400000000000128e-02 5.336041103204597473e+09 5.783084954448138237e+09
4.509300000000000114e-02 6.007599999999999746e-02 7.506100000000000272e-02 5.074666523744913101e+09 5.783084954448138237e+09
4.509300000000000114e-02 6.007599999999999746e-02 8.005600000000000216e-02 4.986181176721755981e+09 5.783084954448138237e+09
4.509300000000000114e-02 6.506599999999999884e-02 6.506599999999999884e-02 5.012985527011197090e+09 5.783084954448138237e+09
4.509300000000000114e-02 6.506599999999999884e-02 7.006400000000000128e-02 5.091377661822427750e+09 5.783084954448138237e+09
4.509300000000000114e-02 6.506599999999999884e-02 7.506100000000000272e-02 4.830003082362741470e+09 5.783084954448138237e+09
4.509300000000000114e-02 6.506599999999999884e-02 8.005600000000000216e-02 4.741517735339586258e+09 5.783084954448138237e+09
4.509300000000000114e-02 7.006400000000000128e-02 7.006400000000000128e-02 5.169769796633658409e+09 5.783084954448138237e+09
4.509300000000000114e-02 7.006400000000000128e-02 7.506100000000000272e-02 4.908395217173972130e+09 5.783084954448138237e+09
4.509300000000000114e-02 7.006400000000000128e-02 8.005600000000000216e-02 4.819909870150816917e+09 5.783084954448138237e+09
4.509300000000000114e-02 7.506100000000000272e-02 7.506100000000000272e-02 4.647020637714287758e+09 5.783084954448138237e+09
4.509300000000000114e-02 7.506100000000000272e-02 8.005600000000000216e-02 4.558535290691130638e+09 5.783084954448138237e+09
4.509300000000000114e-02 8.005600000000000216e-02 8.005600000000000216e-02 4.470049943667975426e+09 5.783084954448138237e+09
5.008300000000000252e-02 5.008300000000000252e-02 5.008300000000000252e-02 5.383132796564053535e+09 5.783084954448138237e+09
5.008300000000000252e-02 5.008300000000000252e-02 5.508300000000000002e-02 5.212201551410017014e+09 5.783084954448138237e+09
5.008300000000000252e-02 5.008300000000000252e-02 6.007599999999999746e-02 5.364763197158339500e+09 5.783084954448138237e+09
5.008300000000000252e-02 5.008300000000000252e-02 6.506599999999999884e-02 5.120099755776169777e+09 5.783084954448138237e+09
5.008300000000000252e-02 5.008300000000000252e-02 7.006400000000000128e-02 5.198491890587399483e+09 5.783084954448138237e+09
5.008300000000000252e-02 5.008300000000000252e-02 7.506100000000000272e-02 4.937117311127714157e+09 5.783084954448138237e+09
5.008300000000000252e-02 5.008300000000000252e-02 8.005600000000000216e-02 4.848631964104557991e+09 5.783084954448138237e+09
5.008300000000000252e-02 5.508300000000000002e-02 5.508300000000000002e-02 5.041270306255981445e+09 5.783084954448138237e+09
5.008300000000000252e-02 5.508300000000000002e-02 6.007599999999999746e-02 5.193831952004303932e+09 5.783084954448138237e+09
5.008300000000000252e-02 5.508300000000000002e-02 6.506599999999999884e-02 4.949168510622134209e+09 5.783084954448138237e+09
5.008300000000000252e-02 5.508300000000000002e-02 7.006400000000000128e-02 5.027560645433363914e+09 5.783084954448138237e+09
5.008300000000000252e-02 5.508300000000000002e-02 7.506100000000000272e-02 4.766186065973678589e+09 5.783084954448138237e+09
5.008300000000000252e-02 5.508300000000000002e-02 8.005600000000000216e-02 4.677700718950522423e+09 5.783084954448138237e+09
5.008300000000000252e-02 6.007599999999999746e-02 6.007599999999999746e-02 5.346393597752626419e+09 5.783084954448138237e+09
5.008300000000000252e-02 6.007599999999999746e-02 6.506599999999999884e-02 5.101730156370454788e+09 5.783084954448138237e+09
5.008300000000000252e-02 6.007599999999999746e-02 7.006400000000000128e-02 5.180122291181685448e+09 5.783084954448138237e+09
5.008300000000000252e-02 6.007599999999999746e-02 7.506100000000000272e-02 4.918747711722001076e+09 5.783084954448138237e+09
5.008300000000000252e-02 6.007599999999999746e-02 8.005600000000000216e-02 4.830262364698843956e+09 5.783084954448138237e+09
5.008300000000000252e-02 6.506599999999999884e-02 6.506599999999999884e-02 4.857066714988285065e+09 5.783084954448138237e+09
5.008300000000000252e-02 6.506599999999999884e-02 7.006400000000000128e-02 4.935458849799515724e+09 5.783084954448138237e+09
5.008300000000000252e-02 6.506599999999999884e-02 7.506100000000000272e-02 4.674084270339830399e+09 5.783084954448138237e+09
5.008300000000000252e-02 6.506599999999999884e-02 8.005600000000000216e-02 4.585598923316674232e+09 5.783084954448138237e+09
5.008300000000000252e-02 7.006400000000000128e-02 7.006400000000000128e-02 5.013850984610746384e+09 5.783084954448138237e+09
5.008300000000000252e-02 7.006400000000000128e-02 7.506100000000000272e-02 4.752476405151060104e+09 5.783084954448138237e+09
5.008300000000000252e-02 7.006400000000000128e-02 8.005600000000000216e-02 4.663991058127904892e+09 5.783084954448138237e+09
5.008300000000000252e-02 7.506100000000000272e-02 7.506100000000000272e-02 4.491101825691375732e+09 5.783084954448138237e+09
5.008300000000000252e-02 7.506100000000000272e-02 8.005600000000000216e-02 4.402616478668218613e+09 5.783084954448138237e+09
5.008300000000000252e-02 8.005600000000000216e-02 8.005600000000000216e-02 4.314131131645063400e+09 5.783084954448138237e+09
5.508300000000000002e-02 5.508300000000000002e-02 5.508300000000000002e-02 4.870339061101946831e+09 5.783084954448138237e+09
5.508300000000000002e-02 5.508300000000000002e-02 6.007599999999999746e-02 5.022900706850268364e+09 5.783084954448138237e+09
5.508300000000000002e-02 5.508300000000000002e-02 6.506599999999999884e-02 4.778237265468097687e+09 5.783084954448138237e+09
5.508300000000000002e-02 5.508300000000000002e-02 7.006400000000000128e-02 4.856629400279328346e+09 5.783084954448138237e+09
5.508300000000000002e-02 5.508300000000000002e-02 7.506100000000000272e-02 4.595254820819643021e+09 5.783084954448138237e+09
5.508300000000000002e-02 5.508300000000000002e-02 8.005600000000000216e-02 4.506769473796486855e+09 5.783084954448138237e+09
5.508300000000000002e-02 6.007599999999999746e-02 6.007599999999999746e-02 5.175462352598590851e+09 5.783084954448138237e+09
5.508300000000000002e-02 6.007599999999999746e-02 6.506599999999999884e-02 4.930798911216419220e+09 5.783084954448138237e+09
5.508300000000000002e-02 6.007599999999999746e-02 7.006400000000000128e-02 5.009191046027649879e+09 5.783084954448138237e+09
5.508300000000000002e-02 6.007599999999999746e-02 7.506100000000000272e-02 4.747816466567965508e+09 5.783084954448138237e+09
5.508300000000000002e-02 6.007599999999999746e-02 8.005600000000000216e-02 4.659331119544808388e+09 5.783084954448138237e+09
5.508300000000000002e-02 6.506599999999999884e-02 6.506599999999999884e-02 4.686135469834249496e+09 5.783084954448138237e+09
5.508300000000000002e-02 6.506599999999999884e-02 7.006400000000000128e-02 4.764527604645480156e+09 5.783084954448138237e+09
5.508300000000000002e-02 6.506599999999999884e-02 7.506100000000000272e-02 4.503153025185794830e+09 5.783084954448138237e+09
5.508300000000000002e-02 6.506599999999999884e-02 8.005600000000000216e-02 4.414667678162638664e+09 5.783084954448138237e+09
5.508300000000000002e-02 7.006400000000000128e-02 7.006400000000000128e-02 4.842919739456709862e+09 5.783084954448138237e+09
5.508300000000000002e-02 7.006400000000000128e-02 7.506100000000000272e-02 4.581545159997024536e+09 5.783084954448138237e+09
5.508300000000000002e-02 7.006400000000000128e-02 8.005600000000000216e-02 4.493059812973868370e+09 5.783084954448138237e+09
5.508300000000000002e-02 7.506100000000000272e-02 7.506100000000000272e-02 4.320170580537340164e+09 5.783084954448138237e+09
5.508300000000000002e-02 7.506100000000000272e-02 8.005600000000000216e-02 4.231685233514183521e+09 5.783084954448138237e+09
5.508300000000000002e-02 8.005600000000000216e-02 8.005600000000000216e-02 4.143199886491026878e+09 5.783084954448138237e+09
6.007599999999999746e-02 6.007599999999999746e-02 6.007599999999999746e-02 5.328023998346911430e+09 5.783084954448138237e+09
6.007599999999999746e-02 6.007599999999999746e-02 6.506599999999999884e-02 5.083360556964741707e+09 5.783084954448138237e+09
6.007599999999999746e-02 6.007599999999999746e-02 7.006400000000000128e-02 5.161752691775972366e+09 5.783084954448138237e+09
6.007599999999999746e-02 6.007599999999999746e-02 7.506100000000000272e-02 4.900378112316286087e+09 5.783084954448138237e+09
6.007599999999999746e-02 6.007599999999999746e-02 8.005600000000000216e-02 4.811892765293130875e+09 5.783084954448138237e+09
6.007599999999999746e-02 6.506599999999999884e-02 6.506599999999999884e-02 4.838697115582571983e+09 5.783084954448138237e+09
6.007599999999999746e-02 6.506599999999999884e-02 7.006400000000000128e-02 4.917089250393801689e+09 5.783084954448138237e+09
6.007599999999999746e-02 6.506599999999999884e-02 7.506100000000000272e-02 4.655714670934116364e+09 5.783084954448138237e+09
6.007599999999999746e-02 6.506599999999999884e-02 8.005600000000000216e-02 4.567229323910960197e+09 5.783084954448138237e+09
6.007599999999999746e-02 7.006400000000000128e-02 7.006400000000000128e-02 4.995481385205031395e+09 5.783084954448138237e+09
6.007599999999999746e-02 7.006400000000000128e-02 7.506100000000000272e-02 4.734106805745347023e+09 5.783084954448138237e+09
6.007599999999999746e-02 7.006400000000000128e-02 8.005600000000000216e-02 4.645621458722189903e+09 5.783084954448138237e+09
6.007599999999999746e-02 7.506100000000000272e-02 7.506100000000000272e-02 4.472732226285661697e+09 5.783084954448138237e+09
6.007599999999999746e-02 7.506100000000000272e-02 8.005600000000000216e-02 4.384246879262505531e+09 5.783084954448138237e+09
6.007599999999999746e-02 8.005600000000000216e-02 8.005600000000000216e-02 4.295761532239349365e+09 5.783084954448138237e+09
6.506599999999999884e-02 6.506599999999999884e-02 6.506599999999999884e-02 4.594033674200401306e+09 5.783084954448138237e+09
6.506599999999999884e-02 6.506599999999999884e-02 7.006400000000000128e-02 4.672425809011631012e+09 5.783084954448138237e+09
6.506599999999999884e-02 6.506599999999999884e-02 7.506100000000000272e-02 4.411051229551946640e+09 5.783084954448138237e+09
6.506599999999999884e-02 6.506599999999999884e-02 8.005600000000000216e-02 4.322565882528789520e+09 5.783084954448138237e+09
6.506599999999999884e-02 7.006400000000000128e-02 7.006400000000000128e-02 4.750817943822861671e+09 5.783084954448138237e+09
6.506599999999999884e-02 7.006400000000000128e-02 7.506100000000000272e-02 4.489443364363176346e+09 5.783084954448138237e+09
6.506599999999999884e-02 7.006400000000000128e-02 8.005600000000000216e-02 4.400958017340020180e+09 5.783084954448138237e+09
6.506599999999999884e-02 7.506100000000000272e-02 7.506100000000000272e-02 4.228068784903491497e+09 5.783084954448138237e+09
6.506599999999999884e-02 7.506100000000000272e-02 8.005600000000000216e-02 4.139583437880334854e+09 5.783084954448138237e+09
6.506599999999999884e-02 8.005600000000000216e-02 8.005600000000000216e-02 4.051098090857178688e+09 5.783084954448138237e+09
7.006400000000000128e-02 7.006400000000000128e-02 7.006400000000000128e-02 4.829210078634092331e+09 5.783084954448138237e+09
7.006400000000000128e-02 7.006400000000000128e-02 7.506100000000000272e-02 4.567835499174407005e+09 5.783084954448138237e+09
7.006400000000000128e-02 7.006400000000000128e-02 8.005600000000000216e-02 4.479350152151250839e+09 5.783084954448138237e+09
7.006400000000000128e-02 7.506100000000000272e-02 7.506100000000000272e-02 4.306460919714721680e+09 5.783084954448138237e+09
7.006400000000000128e-02 7.506100000000000272e-02 8.005600000000000216e-02 4.217975572691565037e+09 5.783084954448138237e+09
7.006400000000000128e-02 8.005600000000000216e-02 8.005600000000000216e-02 4.129490225668409348e+09 5.783084954448138237e+09
7.506100000000000272e-02 7.506100000000000272e-02 7.506100000000000272e-02 4.045086340255035877e+09 5.783084954448138237e+09
7.506100000000000272e-02 7.506100000000000272e-02 8.005600000000000216e-02 3.956600993231880188e+09 5.783084954448138237e+09
7.506100000000000272e-02 8.005600000000000216e-02 8.005600000000000216e-02 3.868115646208723545e+09 5.783084954448138237e+09
8.005600000000000216e-02 8.005600000000000216e-02 8.005600000000000216e-02 3.779630299185567856e+09 5.783084954448138237e+09
