# Bispectrum monopole for SGC EZmock_complete, rebinned to s=2*kf 
# Subtracted SN: kindep 
# k1-eff k2-eff k3-eff B0 B0-BSN BSN N_tr
1.811472851151706837e-02 3.699282902136129952e-02 3.864963375453055877e-02 1.403982686211134720e+10 8.441220749043705940e+09 5.598606113067641258e+09 1.637417880000405312e+09
2.787211798023610590e-02 3.699284537280990437e-02 3.864961348123573809e-02 1.323847330613381577e+10 7.639867193066174507e+09 5.598606113067641258e+09 2.562113064000330925e+09
3.660803096278970187e-02 3.792575416404707356e-02 3.908650020037438000e-02 1.245004952907641602e+10 6.851443416008774757e+09 5.598606113067641258e+09 2.350657992000252724e+09
2.021500000000000033e-02 2.021500000000000033e-02 4.509300000000000114e-02 1.632977808495660400e+10 1.073117197188896179e+10 5.598606113067641258e+09 4.930193999986025505e+06
1.042599999999999777e-02 3.012099999999999847e-02 4.509300000000000114e-02 1.559321029128883553e+10 9.994604178221195221e+09 5.598606113067641258e+09 3.775085999996058177e+06
1.935920488878801332e-02 2.916168605307901604e-02 4.635936381298902398e-02 1.538574319524207306e+10 9.787137082174430847e+09 5.598606113067641258e+09 7.272715379999706745e+08
2.728931811628075924e-02 2.903618153015970205e-02 4.754232297098928695e-02 1.417036182910095215e+10 8.571755716033310890e+09 5.598606113067641258e+09 2.185829345999741077e+09
9.825970025659751944e-03 3.904056720667000574e-02 4.642965028968559782e-02 1.350582667720244026e+10 7.907220564134799004e+09 5.598606113067641258e+09 4.774717900000280142e+08
1.826943049956095480e-02 3.791607356017102914e-02 4.758858638768534433e-02 1.396415430597115517e+10 8.365548192903513908e+09 5.598606113067641258e+09 2.600147543999922276e+09
2.787210219322681579e-02 3.776875404095710737e-02 4.772041827239565520e-02 1.301410560787616730e+10 7.415499494808526039e+09 5.598606113067641258e+09 4.310935103999868393e+09
3.699283736517672977e-02 3.864961960434056681e-02 4.772042583841679120e-02 1.211493585969381714e+10 6.516329746626175880e+09 5.598606113067641258e+09 4.443592848001244545e+09
9.067662598822766318e-03 4.702864242583293386e-02 4.851789522765533047e-02 1.138016435945107269e+10 5.781558246383431435e+09 5.598606113067641258e+09 1.058599583999999046e+09
1.811473295155330634e-02 4.693583313380100125e-02 4.859293619957812810e-02 1.296199979449014282e+10 7.363393681422501564e+09 5.598606113067641258e+09 2.613462336000258446e+09
2.787211037754432422e-02 4.693585235732340710e-02 4.859294276592784900e-02 1.225001391822562027e+10 6.651407805157979012e+09 5.598606113067641258e+09 4.089345912000652313e+09
3.776875748972603059e-02 4.693585266098196374e-02 4.859294850574863434e-02 1.143695697507084846e+10 5.838350862003207207e+09 5.598606113067641258e+09 5.612739887999408722e+09
4.654576838981037273e-02 4.785210594875852208e-02 4.902676323547538323e-02 1.093010018478252411e+10 5.331494071714882851e+09 5.598606113067641258e+09 4.737112103999917030e+09
2.021500000000000033e-02 3.012099999999999847e-02 5.508300000000000002e-02 1.458681351713280296e+10 8.988207404065162659e+09 5.598606113067641258e+09 8.433222000013154000e+06
2.897054795071945035e-02 3.008189086300943477e-02 5.651746528091818739e-02 1.405959136459234238e+10 8.460985251524701118e+09 5.598606113067641258e+09 1.086485484000172138e+09
1.042599999999999950e-02 4.010899999999999882e-02 5.508300000000000002e-02 1.478445473823743248e+10 9.185848625169792175e+09 5.598606113067641258e+09 6.310069999979974702e+06
1.936038585867991615e-02 3.909897785667286463e-02 5.631818621991980384e-02 1.394585266004783249e+10 8.347246546980191231e+09 5.598606113067641258e+09 1.196491654000181675e+09
2.803234001169778791e-02 3.792743623000342096e-02 5.753778592287288329e-02 1.303815852638550568e+10 7.439552413317864418e+09 5.598606113067641258e+09 4.902866052000047684e+09
3.699283391529165077e-02 3.864961062461535340e-02 5.768153056106614662e-02 1.191815011643924713e+10 6.319544003371605873e+09 5.598606113067641258e+09 5.379167592000691414e+09
9.826522541100378774e-03 4.899288496023269240e-02 5.638800107786907240e-02 1.256665221135336113e+10 6.968046098285719872e+09 5.598606113067641258e+09 7.295505019999184608e+08
1.826966588046063933e-02 4.786611202440924084e-02 5.754794297313475110e-02 1.293790704949257851e+10 7.339300936424937248e+09 5.598606113067641258e+09 3.977335891999953270e+09
2.787210805789312393e-02 4.772042390286192898e-02 5.768153786541281580e-02 1.204614941975263405e+10 6.447543306684992790e+09 5.598606113067641258e+09 6.594277175999509811e+09
3.776876201284400103e-02 4.772042581738425437e-02 5.768154586977185944e-02 1.121634850960696411e+10 5.617742396539322853e+09 5.598606113067641258e+09 9.050817551999950409e+09
4.693585109590868443e-02 4.859294064480004088e-02 5.768152985628176993e-02 1.067980574530793381e+10 5.081199632240292549e+09 5.598606113067641258e+09 8.585602584001161575e+09
9.067915570132088418e-03 5.697628985709363852e-02 5.846871010696569337e-02 1.052156204012558556e+10 4.922955927057944298e+09 5.598606113067641258e+09 1.550557560000033379e+09
1.811474138659825359e-02 5.688515870865403640e-02 5.854580343859635411e-02 1.221363516444256783e+10 6.615029051374926567e+09 5.598606113067641258e+09 3.828343967999574661e+09
2.787209836056405224e-02 5.688516504455971151e-02 5.854579165069805080e-02 1.159916349282971954e+10 6.000557379762078285e+09 5.598606113067641258e+09 5.990327567999053955e+09
3.776875329070943782e-02 5.688516343276445175e-02 5.854579101137048075e-02 1.089539458231052971e+10 5.296788469242888451e+09 5.598606113067641258e+09 8.221894535998472214e+09
4.772041803832052093e-02 5.688516750741161310e-02 5.854579699774836721e-02 1.031696373443400383e+10 4.718357621366362572e+09 5.598606113067641258e+09 1.038934204799953079e+10
5.648831370105154154e-02 5.778323856354800059e-02 5.897647456701310409e-02 1.001597060354850388e+10 4.417364490480862617e+09 5.598606113067641258e+09 8.393824367998999596e+09
3.012099999999999847e-02 3.012099999999999847e-02 6.506599999999999884e-02 1.329545932147237015e+10 7.696853208404728889e+09 5.598606113067641258e+09 1.390759200003421120e+07
2.021500000000000033e-02 4.010899999999999882e-02 6.506599999999999884e-02 1.399666931350974464e+10 8.398063200442103386e+09 5.598606113067641258e+09 1.360998199996319413e+07
2.918415485593814709e-02 3.912130469032470276e-02 6.626506828990365305e-02 1.286052714806094360e+10 7.261921034993302345e+09 5.598606113067641258e+09 2.118017643999900579e+09
3.715677119492215297e-02 3.893953086722848345e-02 6.746298620597845908e-02 1.195062403050139427e+10 6.352017917433753014e+09 5.598606113067641258e+09 5.812659671999839783e+09
1.042599999999999950e-02 5.008300000000000252e-02 6.506599999999999884e-02 1.393335848685804367e+10 8.334752373790402412e+09 5.598606113067641258e+09 9.278846000011226162e+06
1.936258769832076981e-02 4.905417652311461207e-02 6.628862483761119306e-02 1.306294368745487213e+10 7.464337574387230873e+09 5.598606113067641258e+09 1.769334962000050068e+09
2.803343733562063678e-02 4.787818893833389183e-02 6.751179867905626741e-02 1.217886403535602951e+10 6.580257922288388252e+09 5.598606113067641258e+09 7.275416972001584053e+09
3.776875922219289500e-02 4.772042086174911601e-02 6.765737915867808816e-02 1.118130944389463997e+10 5.582703330826998711e+09 5.598606113067641258e+09 1.063261783200159073e+10
4.693585351623843355e-02 4.859294373263580574e-02 6.765737096556487251e-02 1.050702277694134521e+10 4.908416663873703957e+09 5.598606113067641258e+09 1.008609816000040817e+10
9.826948413166010365e-03 5.896036649129482443e-02 6.636002831860060569e-02 1.187127247818428040e+10 6.272666365116639137e+09 5.598606113067641258e+09 1.034992381999952912e+09
1.827068286787870977e-02 5.782687259384387130e-02 6.752208644867066512e-02 1.227421964579581070e+10 6.675613532728169441e+09 5.598606113067641258e+09 5.653886995999147415e+09
2.787210700151814338e-02 5.768154471613782391e-02 6.765737752891468060e-02 1.146823491096840477e+10 5.869628797900763512e+09 5.598606113067641258e+09 9.377764631999032974e+09
3.776875560389632291e-02 5.768153960170160910e-02 6.765737966460289021e-02 1.070123433328431320e+10 5.102628220216671944e+09 5.598606113067641258e+09 1.287126184799889755e+10
4.772042598876696101e-02 5.768154260502145192e-02 6.765737929619100588e-02 1.015020488817649460e+10 4.551598775108853340e+09 5.598606113067641258e+09 1.626428678400003052e+10
5.688515620711520615e-02 5.854578776801536849e-02 6.765737098018714812e-02 9.841060671094795227e+09 4.242454558027153969e+09 5.598606113067641258e+09 1.477472855999538231e+10
9.068297037326318588e-03 6.694725104011418904e-02 6.844144644811182843e-02 1.014402065235001183e+10 4.545414539282370567e+09 5.598606113067641258e+09 2.139300936000011444e+09
1.811474331352400449e-02 6.685663513942355363e-02 6.851960357602544793e-02 1.172976549901371956e+10 6.131159385946078300e+09 5.598606113067641258e+09 5.282895048000131607e+09
2.787209631351561870e-02 6.685663013165663027e-02 6.851959796586111484e-02 1.115130581569721603e+10 5.552699702629574776e+09 5.598606113067641258e+09 8.266266359999140739e+09
3.776876158265976557e-02 6.685663218877775649e-02 6.851959120936183811e-02 1.040304492119360161e+10 4.804438808125960350e+09 5.598606113067641258e+09 1.134569786400096703e+10
4.772043068291065976e-02 6.685663222798893246e-02 6.851959718359336426e-02 9.910946087445764542e+09 4.312339974378123283e+09 5.598606113067641258e+09 1.433657716800009918e+10
5.768154002422859472e-02 6.685662468471789688e-02 6.851959844477598094e-02 9.619245895444269180e+09 4.020639782376627922e+09 5.598606113067641258e+09 1.735504929600153351e+10
6.645734158213477405e-02 6.774950027082067561e-02 6.894952005594118249e-02 9.400040646993209839e+09 3.801434533925568581e+09 5.598606113067641258e+09 1.360450742400191689e+10
3.012099999999999500e-02 4.010899999999999882e-02 7.506100000000000272e-02 1.251018193693813133e+10 6.911575823870490074e+09 5.598606113067641258e+09 2.170352000006334484e+07
3.889586011203616939e-02 4.006567406639964524e-02 7.646819368338540757e-02 1.175527840469377136e+10 6.156672291626130104e+09 5.598606113067641258e+09 2.665134415999616623e+09
2.021500000000000033e-02 5.008300000000000252e-02 7.506100000000000272e-02 1.276893091975826263e+10 7.170324806690621376e+09 5.598606113067641258e+09 1.934550200005975738e+07
2.918819785407390788e-02 4.907865620064933571e-02 7.624425978625128109e-02 1.210926223911264229e+10 6.510656126045001030e+09 5.598606113067641258e+09 3.054580382000100136e+09
3.793419613918121158e-02 4.788380627218943864e-02 7.748682302479900641e-02 1.125064541718793869e+10 5.652039304120297432e+09 5.598606113067641258e+09 1.142654663600012016e+10
4.693586064746529951e-02 4.859294186493685885e-02 7.763821943786836099e-02 1.047913212755140305e+10 4.880526014483761787e+09 5.598606113067641258e+09 1.156896172799946785e+10
1.042599999999999950e-02 6.007599999999999746e-02 7.506100000000000272e-02 1.304508018515712357e+10 7.446474072089482307e+09 5.598606113067641258e+09 1.272087800000191666e+07
1.936470366062798334e-02 5.902473854919940144e-02 7.626976755383674256e-02 1.235900639305844116e+10 6.760400279990799904e+09 5.598606113067641258e+09 2.448171386000183105e+09
2.803450552988633396e-02 5.783891821839296649e-02 7.749111639167292898e-02 1.157122168295049286e+10 5.972615569882851601e+09 5.598606113067641258e+09 1.009797779600091934e+10
3.776876459059087116e-02 5.768153925975351426e-02 7.763821281888207138e-02 1.063942817410075569e+10 5.040822061033114433e+09 5.598606113067641258e+09 1.476353985599957848e+10
4.772042164064582009e-02 5.768154110856435479e-02 7.763820860027989545e-02 1.001133144868619728e+10 4.412725335618556023e+09 5.598606113067641258e+09 1.865538964799943542e+10
5.688517194110866843e-02 5.854579937351642865e-02 7.763821083085899188e-02 9.631435475897136688e+09 4.032829362829495430e+09 5.598606113067641258e+09 1.694690522400003624e+10
9.827138271116045432e-03 6.894093747125609739e-02 7.634298222095690922e-02 1.149742331178289413e+10 5.898817198715252876e+09 5.598606113067641258e+09 1.393622714000027418e+09
1.827098197630567036e-02 6.780256935551948194e-02 7.750215375991570399e-02 1.177164476618809128e+10 6.173038653120450020e+09 5.598606113067641258e+09 7.617700328000225067e+09
2.787210247237920796e-02 6.765737937504694155e-02 7.763820999763407227e-02 1.104048695826554108e+10 5.441880845197899818e+09 5.598606113067641258e+09 1.263632167199925613e+10
3.776875337997298576e-02 6.765737548377730171e-02 7.763820567751743285e-02 1.026170424098526001e+10 4.663098127917618752e+09 5.598606113067641258e+09 1.734372112799938202e+10
4.772042090045060941e-02 6.765737580807204554e-02 7.763822020943267344e-02 9.738676999208328247e+09 4.140070886140686989e+09 5.598606113067641258e+09 2.191578988800278854e+10
5.768153827357690167e-02 6.765737854166477272e-02 7.763821429497184956e-02 9.409832316016977310e+09 3.811226202949336052e+09 5.598606113067641258e+09 2.653002528000162125e+10
6.685663094474011969e-02 6.851959809443924909e-02 7.763820588622179220e-02 9.141070985901756287e+09 3.542464872834115028e+09 5.598606113067641258e+09 2.338554549599562073e+10
9.068058539981679531e-03 7.692292483376608758e-02 7.841734582392871633e-02 9.656876139620363235e+09 4.058270026552721977e+09 5.598606113067641258e+09 2.814581297999480247e+09
1.811474516594655665e-02 7.683337780831053787e-02 7.849609965012313562e-02 1.134050024815036011e+10 5.741894135082718849e+09 5.598606113067641258e+09 6.949627943999623299e+09
2.787211207804834306e-02 7.683337617123352226e-02 7.849611524926700112e-02 1.065979052952415466e+10 5.061184416456513405e+09 5.598606113067641258e+09 1.087424949600000763e+10
3.776876231300155956e-02 7.683337989258280654e-02 7.849612554681122123e-02 9.972451761118936539e+09 4.373845648051295280e+09 5.598606113067641258e+09 1.492519922400064278e+10
4.772041903554011255e-02 7.683337203103249302e-02 7.849610466510816009e-02 9.483326371796432495e+09 3.884720258728791237e+09 5.598606113067641258e+09 1.885973270400069809e+10
5.768154106109431301e-02 7.683337628979423906e-02 7.849611863710462267e-02 9.184386463486606598e+09 3.585780350418965340e+09 5.598606113067641258e+09 2.283052891200134277e+10
6.765737117187878291e-02 7.683337728338603123e-02 7.849612245158085755e-02 8.957426118107627869e+09 3.358820005039986610e+09 5.598606113067641258e+09 2.682056527200801468e+10
7.643176498268182406e-02 7.771776023341826767e-02 7.892418544039059292e-02 8.685581924776508331e+09 3.086975811708867073e+09 5.598606113067641258e+09 2.052298067999811935e+10
