# Bispectrum monopole for SGC data, rebinned to s=2*kf 
# Subtracted SN: kindep 
# k1-eff k2-eff k3-eff B0 B0-BSN BSN N_tr
2.787211798023558895e-02 3.699284537281013335e-02 3.864961348123573115e-02 1.486572341032464600e+10 9.082638455876506805e+09 5.783084954448138237e+09 2.562113064000164032e+09
3.660803096278911206e-02 3.792575416404672661e-02 3.908650020037462286e-02 1.295077415864353371e+10 7.167689204195395470e+09 5.783084954448138237e+09 2.350657991999911785e+09
2.021500000000000033e-02 2.021500000000000033e-02 4.509300000000000114e-02 -1.531694733636669636e+09 -7.314779688084808350e+09 5.783084954448138237e+09 4.930194000002999790e+06
1.042599999999999950e-02 3.012099999999999847e-02 4.509300000000000114e-02 -1.637412309027476692e+10 -2.215720804472290421e+10 5.783084954448138237e+09 3.775086000008999836e+06
1.935920488878813475e-02 2.916168605307939074e-02 4.635936381298847581e-02 1.450914624630721664e+10 8.726061291859077454e+09 5.783084954448138237e+09 7.272715379999779463e+08
2.728931811628087373e-02 2.903618153015962919e-02 4.754232297098891918e-02 1.473687651858308411e+10 8.953791564134944916e+09 5.783084954448138237e+09 2.185829346000074863e+09
9.825970025659370305e-03 3.904056720666980451e-02 4.642965028968508434e-02 1.228225885999768066e+10 6.499173905549542427e+09 5.783084954448138237e+09 4.774717899999850392e+08
1.826943049956094092e-02 3.791607356017086261e-02 4.758858638768524024e-02 1.417491358317901039e+10 8.391828628730872154e+09 5.783084954448138237e+09 2.600147544000207424e+09
2.787210219322631272e-02 3.776875404095705879e-02 4.772041827239542622e-02 1.244804406131748009e+10 6.664959106869341850e+09 5.783084954448138237e+09 4.310935103999870300e+09
3.699283736517727100e-02 3.864961960434050436e-02 4.772042583841682589e-02 1.267316757124315834e+10 6.890082616795020103e+09 5.783084954448138237e+09 4.443592847999532700e+09
9.067662598822641418e-03 4.702864242583364857e-02 4.851789522765602436e-02 1.279802548068140411e+10 7.014940526233265877e+09 5.783084954448138237e+09 1.058599584000135064e+09
1.811473295155352492e-02 4.693583313380021715e-02 4.859293619957780197e-02 1.382312641085472298e+10 8.040041456406584740e+09 5.783084954448138237e+09 2.613462336000094891e+09
2.787211037754419238e-02 4.693585235732319894e-02 4.859294276592747430e-02 1.246593802729191589e+10 6.682853072843777657e+09 5.783084954448138237e+09 4.089345912000178337e+09
3.776875748972619712e-02 4.693585266098190129e-02 4.859294850574836372e-02 1.174612851709754944e+10 5.963043562649411201e+09 5.783084954448138237e+09 5.612739887999451637e+09
4.654576838981060866e-02 4.785210594875775880e-02 4.902676323547509180e-02 1.029116413760257530e+10 4.508079183154437065e+09 5.783084954448138237e+09 4.737112103999949455e+09
2.021500000000000033e-02 3.012099999999999847e-02 5.508300000000000002e-02 1.132749805429363060e+10 5.544413099845492363e+09 5.783084954448138237e+09 8.433221999981999397e+06
2.897054795071888483e-02 3.008189086300944864e-02 5.651746528091845106e-02 1.688999779356702232e+10 1.110691283911888504e+10 5.783084954448138237e+09 1.086485483999991894e+09
1.042599999999999950e-02 4.010899999999999882e-02 5.508300000000000002e-02 1.306053490076546669e+09 -4.477031464371591568e+09 5.783084954448138237e+09 6.310070000005999580e+06
1.936038585867994044e-02 3.909897785667289238e-02 5.631818621991988016e-02 1.233340414710406876e+10 6.550319192655930519e+09 5.783084954448138237e+09 1.196491653999988079e+09
2.803234001169764220e-02 3.792743623000329606e-02 5.753778592287303595e-02 1.174341460991929054e+10 5.960329655471152306e+09 5.783084954448138237e+09 4.902866051999720573e+09
3.699283391529181730e-02 3.864961062461565178e-02 5.768153056106672949e-02 1.253524612518684196e+10 6.752161170738703728e+09 5.783084954448138237e+09 5.379167591999522209e+09
9.826522541100382244e-03 4.899288496023250505e-02 5.638800107786901689e-02 6.953634374869982719e+09 1.170549420421844482e+09 5.783084954448138237e+09 7.295505020001350641e+08
1.826966588046069831e-02 4.786611202440931717e-02 5.754794297313486906e-02 1.146863244102729225e+10 5.685547486579154015e+09 5.783084954448138237e+09 3.977335891999989986e+09
2.787210805789288454e-02 4.772042390286213021e-02 5.768153786541305172e-02 1.233918996983844566e+10 6.556105015390307426e+09 5.783084954448138237e+09 6.594277176000099182e+09
3.776876201284383450e-02 4.772042581738431682e-02 5.768154586977199821e-02 1.129897024744049454e+10 5.515885292992356300e+09 5.783084954448138237e+09 9.050817551999826431e+09
4.693585109590892035e-02 4.859294064480000619e-02 5.768152985628233198e-02 1.018604198434231567e+10 4.402957029894177437e+09 5.783084954448138237e+09 8.585602583999558449e+09
9.067915570131980865e-03 5.697628985709377730e-02 5.846871010696566562e-02 1.356269013121712875e+10 7.779605176768990517e+09 5.783084954448138237e+09 1.550557560000072956e+09
1.811474138659853808e-02 5.688515870865441804e-02 5.854580343859631941e-02 1.113807132260238647e+10 5.354986368154248238e+09 5.783084954448138237e+09 3.828343968000333786e+09
2.787209836056386489e-02 5.688516504455988498e-02 5.854579165069769692e-02 1.239450972074652481e+10 6.611424766298386574e+09 5.783084954448138237e+09 5.990327567999421120e+09
3.776875329070952803e-02 5.688516343276450032e-02 5.854579101137030034e-02 1.104196137040885925e+10 5.258876415960721016e+09 5.783084954448138237e+09 8.221894536000316620e+09
4.772041803832060419e-02 5.688516750741093309e-02 5.854579699774790924e-02 1.081691820741841698e+10 5.033833252970278740e+09 5.783084954448138237e+09 1.038934204799972725e+10
5.648831370105114602e-02 5.778323856354739690e-02 5.897647456701309715e-02 1.208251271772176743e+10 6.299427763273629189e+09 5.783084954448138237e+09 8.393824368000728607e+09
3.012099999999999847e-02 3.012099999999999847e-02 6.506599999999999884e-02 1.288973405463515663e+10 7.106649100187018394e+09 5.783084954448138237e+09 1.390759200003200024e+07
2.021500000000000033e-02 4.010899999999999882e-02 6.506599999999999884e-02 1.491152123613043404e+10 9.128436281682296753e+09 5.783084954448138237e+09 1.360998199998500012e+07
2.918415485593865016e-02 3.912130469032507052e-02 6.626506828990343101e-02 1.094833459172433662e+10 5.165249637276198387e+09 5.783084954448138237e+09 2.118017643999924898e+09
3.715677119492184766e-02 3.893953086722837936e-02 6.746298620597802886e-02 1.136219566869608498e+10 5.579110714247946739e+09 5.783084954448138237e+09 5.812659672000655174e+09
1.042599999999999950e-02 5.008300000000000252e-02 6.506599999999999884e-02 5.046641779368782043e+09 -7.364431750793561935e+08 5.783084954448138237e+09 9.278845999978000298e+06
1.936258769832083920e-02 4.905417652311466759e-02 6.628862483761160940e-02 1.148332579529272652e+10 5.700240840844588280e+09 5.783084954448138237e+09 1.769334962000241756e+09
2.803343733562072698e-02 4.787818893833373224e-02 6.751179867905614251e-02 1.193103428076352882e+10 6.147949326315390587e+09 5.783084954448138237e+09 7.275416972000176430e+09
3.776875922219273540e-02 4.772042086174893560e-02 6.765737915867767183e-02 1.198370072767507362e+10 6.200615773226935387e+09 5.783084954448138237e+09 1.063261783200026703e+10
4.693585351623806579e-02 4.859294373263546574e-02 6.765737096556537211e-02 1.107055456029440689e+10 5.287469605846268654e+09 5.783084954448138237e+09 1.008609816000107765e+10
9.826948413166124857e-03 5.896036649129458157e-02 6.636002831860038365e-02 9.791452738978853226e+09 4.008367784530714989e+09 5.783084954448138237e+09 1.034992381999995112e+09
1.827068286787878609e-02 5.782687259384362843e-02 6.752208644867008225e-02 1.136681555002887726e+10 5.583730595580739021e+09 5.783084954448138237e+09 5.653886995999923706e+09
2.787210700151823012e-02 5.768154471613801820e-02 6.765737752891461121e-02 1.176092587216927910e+10 5.977840917721140862e+09 5.783084954448138237e+09 9.377764632000165939e+09
3.776875560389689190e-02 5.768153960170149114e-02 6.765737966460327879e-02 1.051634326707129669e+10 4.733258312623158455e+09 5.783084954448138237e+09 1.287126184800130844e+10
4.772042598876687081e-02 5.768154260502173641e-02 6.765737929619140834e-02 1.034049457340455627e+10 4.557409618956418037e+09 5.783084954448138237e+09 1.626428678399848938e+10
5.688515620711574045e-02 5.854578776801561135e-02 6.765737098018727302e-02 1.056571046260348892e+10 4.782625508155350685e+09 5.783084954448138237e+09 1.477472856000221062e+10
9.068297037326060114e-03 6.694725104011466088e-02 6.844144644811218925e-02 1.569348844835435295e+10 9.910403493906215668e+09 5.783084954448138237e+09 2.139300935999767780e+09
1.811474331352396633e-02 6.685663513942292913e-02 6.851960357602467078e-02 1.217277145157844925e+10 6.389686497130311012e+09 5.783084954448138237e+09 5.282895047999794006e+09
2.787209631351566033e-02 6.685663013165617230e-02 6.851959796586085116e-02 1.031615890472474098e+10 4.533073950276602745e+09 5.783084954448138237e+09 8.266266360000031471e+09
3.776876158266009864e-02 6.685663218877732628e-02 6.851959120936136627e-02 1.097161519630000877e+10 5.188530241851870537e+09 5.783084954448138237e+09 1.134569786399854660e+10
4.772043068291050710e-02 6.685663222798851613e-02 6.851959718359336426e-02 8.810436391280637741e+09 3.027351436832499504e+09 5.783084954448138237e+09 1.433657716800071716e+10
5.768154002422770654e-02 6.685662468471850750e-02 6.851959844477628625e-02 9.872163132958618164e+09 4.089078178510479927e+09 5.783084954448138237e+09 1.735504929600095367e+10
6.645734158213478793e-02 6.774950027082055071e-02 6.894952005594053024e-02 9.015493870904172897e+09 3.232408916456034660e+09 5.783084954448138237e+09 1.360450742400112915e+10
3.012099999999999847e-02 4.010899999999999882e-02 7.506100000000000272e-02 -1.725606085752347708e+09 -7.508691040200486183e+09 5.783084954448138237e+09 2.170352000002500042e+07
3.889586011203612775e-02 4.006567406639952728e-02 7.646819368338597656e-02 1.180867534552053833e+10 6.025590391072400093e+09 5.783084954448138237e+09 2.665134415999958992e+09
2.021500000000000033e-02 5.008300000000000252e-02 7.506100000000000272e-02 1.808220260556527710e+10 1.229911765111713791e+10 5.783084954448138237e+09 1.934550199997900054e+07
2.918819785407388359e-02 4.907865620064928019e-02 7.624425978625089251e-02 1.163818007219720650e+10 5.855095117749068260e+09 5.783084954448138237e+09 3.054580381999897003e+09
3.793419613918054545e-02 4.788380627219008395e-02 7.748682302479911743e-02 1.089146719268694878e+10 5.108382238238810539e+09 5.783084954448138237e+09 1.142654663600058174e+10
4.693586064746513992e-02 4.859294186493714335e-02 7.763821943786876345e-02 9.832354996347711563e+09 4.049270041899573326e+09 5.783084954448138237e+09 1.156896172799995995e+10
1.042599999999999950e-02 6.007599999999999746e-02 7.506100000000000272e-02 4.966405869970525742e+09 -8.166790844776124954e+08 5.783084954448138237e+09 1.272087800001700036e+07
1.936470366062773701e-02 5.902473854919974838e-02 7.626976755383725604e-02 1.327341865021804047e+10 7.490333695769902229e+09 5.783084954448138237e+09 2.448171385999964237e+09
2.803450552988617089e-02 5.783891821839343139e-02 7.749111639167281795e-02 1.228063062784872055e+10 6.497545673400582314e+09 5.783084954448138237e+09 1.009797779599940109e+10
3.776876459059118341e-02 5.768153925975360446e-02 7.763821281888227954e-02 1.130795552985934258e+10 5.524870575411204338e+09 5.783084954448138237e+09 1.476353985600084686e+10
4.772042164064612541e-02 5.768154110856427152e-02 7.763820860028018689e-02 9.637398426356256485e+09 3.854313471908118248e+09 5.783084954448138237e+09 1.865538964800222397e+10
5.688517194110950109e-02 5.854579937351703928e-02 7.763821083085949148e-02 1.005259386181386757e+10 4.269508907365729332e+09 5.783084954448138237e+09 1.694690522399919891e+10
9.827138271116180740e-03 6.894093747125629168e-02 7.634298222095727005e-02 1.170832232033485222e+10 5.925237365886713982e+09 5.783084954448138237e+09 1.393622714000147820e+09
1.827098197630537199e-02 6.780256935551931541e-02 7.750215375991595379e-02 1.254662606243450546e+10 6.763541107986367226e+09 5.783084954448138237e+09 7.617700327999783516e+09
2.787210247237899632e-02 6.765737937504677502e-02 7.763820999763434982e-02 1.101272475725853348e+10 5.229639802810395241e+09 5.783084954448138237e+09 1.263632167200083351e+10
3.776875337997333965e-02 6.765737548377745436e-02 7.763820567751754387e-02 1.023106513090315247e+10 4.447980176455014229e+09 5.783084954448138237e+09 1.734372112800185013e+10
4.772042090044983226e-02 6.765737580807162921e-02 7.763822020943281221e-02 9.638948204912265778e+09 3.855863250464127541e+09 5.783084954448138237e+09 2.191578988800139236e+10
5.768153827357676983e-02 6.765737854166471721e-02 7.763821429497264059e-02 9.956805581438562393e+09 4.173720626990424156e+09 5.783084954448138237e+09 2.653002527999824905e+10
6.685663094474020296e-02 6.851959809443863847e-02 7.763820588622177832e-02 9.519253656504913330e+09 3.736168702056775093e+09 5.783084954448138237e+09 2.338554549600011826e+10
9.068058539981863411e-03 7.692292483376619860e-02 7.841734582392848041e-02 1.269873137659942055e+10 6.915646422151282310e+09 5.783084954448138237e+09 2.814581297999948978e+09
1.811474516594708400e-02 7.683337780831046848e-02 7.849609965012328827e-02 9.554670220066232681e+09 3.771585265618094444e+09 5.783084954448138237e+09 6.949627943999911308e+09
2.787211207804846103e-02 7.683337617123371655e-02 7.849611524926682071e-02 1.052424920236157036e+10 4.741164247913432121e+09 5.783084954448138237e+09 1.087424949600107193e+10
3.776876231300189957e-02 7.683337989258226530e-02 7.849612554681055510e-02 1.037671669876444626e+10 4.593631744316308022e+09 5.783084954448138237e+09 1.492519922400101852e+10
4.772041903553968234e-02 7.683337203103278445e-02 7.849610466510800744e-02 8.962237735755186081e+09 3.179152781307047844e+09 5.783084954448138237e+09 1.885973270400028229e+10
5.768154106109493751e-02 7.683337628979380884e-02 7.849611863710422022e-02 9.378398324851724625e+09 3.595313370403586388e+09 5.783084954448138237e+09 2.283052891200260544e+10
6.765737117187888006e-02 7.683337728338504591e-02 7.849612245158051060e-02 8.464784536755656242e+09 2.681699582307518005e+09 5.783084954448138237e+09 2.682056527199960327e+10
7.643176498268164365e-02 7.771776023341833706e-02 7.892418544039092598e-02 9.640104218944055557e+09 3.857019264495917320e+09 5.783084954448138237e+09 2.052298067999863815e+10
