# Bispectrum monopole for SGC EZmock_shuffled, rebinned to s=2*kf 
# Subtracted SN: kindep 
# k1-eff k2-eff k3-eff B0 B0-BSN BSN N_tr
5.768153827357690167e-02 6.765737854166477272e-02 7.763821429497184956e-02 9.392100282898200989e+09 3.793519874500169754e+09 5.598580408398031235e+09 2.653002528000162125e+10
6.685663094474011969e-02 6.851959809443924909e-02 7.763820588622179220e-02 9.128116213800069809e+09 3.529535805402038574e+09 5.598580408398031235e+09 2.338554549599562073e+10
9.068058539981679531e-03 7.692292483376608758e-02 7.841734582392871633e-02 9.909236457655994415e+09 4.310656049257963181e+09 5.598580408398031235e+09 2.814581297999480247e+09
1.811474516594655665e-02 7.683337780831053787e-02 7.849609965012313562e-02 1.125243745803344727e+10 5.653857049635416031e+09 5.598580408398031235e+09 6.949627943999623299e+09
2.787211207804834306e-02 7.683337617123352226e-02 7.849611524926700112e-02 1.065954943650029564e+10 5.060969028102264404e+09 5.598580408398031235e+09 1.087424949600000763e+10
3.776876231300155956e-02 7.683337989258280654e-02 7.849612554681122123e-02 9.989719790389690399e+09 4.391139381991659164e+09 5.598580408398031235e+09 1.492519922400064278e+10
4.772041903554011255e-02 7.683337203103249302e-02 7.849610466510816009e-02 9.467073506720312119e+09 3.868493098322280884e+09 5.598580408398031235e+09 1.885973270400069809e+10
5.768154106109431301e-02 7.683337628979423906e-02 7.849611863710462267e-02 9.171888332885177612e+09 3.573307924487146378e+09 5.598580408398031235e+09 2.283052891200134277e+10
6.765737117187878291e-02 7.683337728338603123e-02 7.849612245158085755e-02 8.948346933722047806e+09 3.349766525324016571e+09 5.598580408398031235e+09 2.682056527200801468e+10
7.643176498268182406e-02 7.771776023341826767e-02 7.892418544039059292e-02 8.710007176545917511e+09 3.111426768147886276e+09 5.598580408398031235e+09 2.052298067999811935e+10
