# Growh factor and growth rate 
#  z Dz fz
5.590452472533299588e+06 1.788763657390484163e-07 1.000000000000000000e+00
5.551591285342165269e+06 1.801285016265141937e-07 1.000000000000000000e+00
5.513000235500100069e+06 1.813894024838336497e-07 1.000000000000000000e+00
5.474677445190378465e+06 1.826591296660575680e-07 1.000000000000000000e+00
5.436621049649619497e+06 1.839377449577257408e-07 1.000000000000000000e+00
5.398829197077047080e+06 1.852253105758734070e-07 1.000000000000000000e+00
5.361300048544382676e+06 1.865218891730589180e-07 1.000000000000000000e+00
5.324031777906364761e+06 1.878275438404123154e-07 1.000000000000000000e+00
5.287022571711890399e+06 1.891423381107054285e-07 1.000000000000000000e+00
5.250270629115771502e+06 1.904663359614434913e-07 1.000000000000000000e+00
5.213774161791111343e+06 1.917996018179781741e-07 1.000000000000000000e+00
5.177531393842278048e+06 1.931422005566427436e-07 1.000000000000000000e+00
5.141540561718499288e+06 1.944941975079088487e-07 1.000000000000000000e+00
5.105799914128041826e+06 1.958556584595656471e-07 1.000000000000000000e+00
5.070307711952999234e+06 1.972266496599210601e-07 1.000000000000000000e+00
5.035062228164665401e+06 1.986072378210254482e-07 1.000000000000000000e+00
5.000061747739501297e+06 1.999974901219177582e-07 1.000000000000000000e+00
4.965304567575677298e+06 2.013974742118947272e-07 1.000000000000000000e+00
4.930788996410207823e+06 2.028072582138025842e-07 1.000000000000000000e+00
4.896513354736649431e+06 2.042269107273521258e-07 1.000000000000000000e+00
4.862475974723380990e+06 2.056565008324565551e-07 1.000000000000000000e+00
4.828675200132449158e+06 2.070960980925931702e-07 1.000000000000000000e+00
4.795109386238972656e+06 2.085457725581883994e-07 1.000000000000000000e+00
4.761776899751112796e+06 2.100055947700264466e-07 1.000000000000000000e+00
4.728676118730600923e+06 2.114756357626817337e-07 1.000000000000000000e+00
4.695805432513810694e+06 2.129559670679757479e-07 1.000000000000000000e+00
4.663163241633390076e+06 2.144466607184577120e-07 1.000000000000000000e+00
4.630747957740427926e+06 2.159477892509097124e-07 1.000000000000000000e+00
4.598558003527168185e+06 2.174594257098764971e-07 1.000000000000000000e+00
4.566591812650257722e+06 2.189816436512197057e-07 1.000000000000000000e+00
4.534847829654528759e+06 2.205145171456974833e-07 1.000000000000000000e+00
4.503324509897314943e+06 2.220581207825684733e-07 1.000000000000000000e+00
4.472020319473283365e+06 2.236125296732217243e-07 1.000000000000000000e+00
4.440933735139803030e+06 2.251778194548313462e-07 1.000000000000000000e+00
4.410063244242820889e+06 2.267540662940372120e-07 1.000000000000000000e+00
4.379407344643254764e+06 2.283413468906516277e-07 1.000000000000000000e+00
4.348964544643905945e+06 2.299397384813909614e-07 1.000000000000000000e+00
4.318733362916868180e+06 2.315493188436347766e-07 1.000000000000000000e+00
4.288712328431453556e+06 2.331701662992098452e-07 1.000000000000000000e+00
4.258899980382606387e+06 2.348023597182019813e-07 1.000000000000000000e+00
4.229294868119826540e+06 2.364459785227935242e-07 1.000000000000000000e+00
4.199895551076578908e+06 2.381011026911282170e-07 1.000000000000000000e+00
4.170700598700195551e+06 2.397678127612032969e-07 1.000000000000000000e+00
4.141708590382270515e+06 2.414461898347880017e-07 1.000000000000000000e+00
4.112918115389529150e+06 2.431363155813705051e-07 1.000000000000000000e+00
4.084327772795183584e+06 2.448382722421319308e-07 1.000000000000000000e+00
4.055936171410765965e+06 2.465521426339482390e-07 1.000000000000000000e+00
4.027741929718433879e+06 2.482780101534201972e-07 1.000000000000000000e+00
3.999743675803745631e+06 2.500159587809315681e-07 1.000000000000000000e+00
3.971940047288903501e+06 2.517660730847357263e-07 1.000000000000000000e+00
3.944329691266461741e+06 2.535284382250707554e-07 1.000000000000000000e+00
3.916911264233496506e+06 2.553031399583035043e-07 1.000000000000000000e+00
3.889683432026229333e+06 2.570902646411024950e-07 1.000000000000000000e+00
3.862644869755109772e+06 2.588898992346402645e-07 1.000000000000000000e+00
3.835794261740343645e+06 2.607021313088249827e-07 1.000000000000000000e+00
3.809130301447878126e+06 2.625270490465615050e-07 1.000000000000000000e+00
3.782651691425821278e+06 2.643647412480427579e-07 1.000000000000000000e+00
3.756357143241311889e+06 2.662152973350706670e-07 1.000000000000000000e+00
3.730245377417824697e+06 2.680788073554075230e-07 1.000000000000000000e+00
3.704315123372911476e+06 2.699553619871578958e-07 1.000000000000000000e+00
3.678565119356376119e+06 2.718450525431810930e-07 1.000000000000000000e+00
3.652994112388876267e+06 2.737479709755345895e-07 1.000000000000000000e+00
3.627600858200957533e+06 2.756642098799484786e-07 1.000000000000000000e+00
3.602384121172504500e+06 2.775938625003313701e-07 1.000000000000000000e+00
3.577342674272620119e+06 2.795370227333076807e-07 1.000000000000000000e+00
3.552475298999915365e+06 2.814937851327867944e-07 1.000000000000000000e+00
3.527780785323220305e+06 2.834642449145641988e-07 1.000000000000000000e+00
3.503257931622702628e+06 2.854484979609548080e-07 1.000000000000000000e+00
3.478905544631401543e+06 2.874466408254586317e-07 1.000000000000000000e+00
3.454722439377158415e+06 2.894587707374593202e-07 1.000000000000000000e+00
3.430707439124960452e+06 2.914849856069554784e-07 1.000000000000000000e+00
3.406859375319682527e+06 2.935253840293249089e-07 1.000000000000000000e+00
3.383177087529222015e+06 2.955800652901226824e-07 1.000000000000000000e+00
3.359659423388035968e+06 2.976491293699122967e-07 1.000000000000000000e+00
3.336305238541066647e+06 2.997326769491309807e-07 1.000000000000000000e+00
3.313113396588059142e+06 3.018308094129887739e-07 1.000000000000000000e+00
3.290082769028262701e+06 3.039436288564023879e-07 1.000000000000000000e+00
3.267212235205519479e+06 3.060712380889630545e-07 1.000000000000000000e+00
3.244500682253735606e+06 3.082137406399393667e-07 1.000000000000000000e+00
3.221947005042727571e+06 3.103712407633153250e-07 1.000000000000000000e+00
3.199550106124447659e+06 3.125438434428634297e-07 1.000000000000000000e+00
3.177308895679584704e+06 3.147316543972532421e-07 1.000000000000000000e+00
3.155222291464532260e+06 3.169347800851959980e-07 1.000000000000000000e+00
3.133289218758727424e+06 3.191533277106249557e-07 1.000000000000000000e+00
3.111508610312356148e+06 3.213874052279120067e-07 1.000000000000000000e+00
3.089879406294421759e+06 3.236371213471211861e-07 1.000000000000000000e+00
3.068400554241172969e+06 3.259025855392982874e-07 1.000000000000000000e+00
3.047071009004894178e+06 3.281839080417983293e-07 1.000000000000000000e+00
3.025889732703045942e+06 3.304811998636493914e-07 1.000000000000000000e+00
3.004855694667765405e+06 3.327945727909549381e-07 1.000000000000000000e+00
2.983967871395710856e+06 3.351241393923333577e-07 1.000000000000000000e+00
2.963225246498263441e+06 3.374700130243956188e-07 1.000000000000000000e+00
2.942626810652065556e+06 3.398323078372615724e-07 1.000000000000000000e+00
2.922171561549912207e+06 3.422111387801145293e-07 1.000000000000000000e+00
2.901858503851976246e+06 3.446066216067950126e-07 1.000000000000000000e+00
2.881686649137375876e+06 3.470188728814334741e-07 1.000000000000000000e+00
2.861655015856080689e+06 3.494480099841225031e-07 1.000000000000000000e+00
2.841762629281148314e+06 3.518941511166287932e-07 1.000000000000000000e+00
2.822008521461295895e+06 3.543574153081449725e-07 1.000000000000000000e+00
2.802391731173798908e+06 3.568379224210818267e-07 1.000000000000000000e+00
2.782911303877720144e+06 3.593357931569012325e-07 1.000000000000000000e+00
2.763566291667460930e+06 3.618511490619890606e-07 1.000000000000000000e+00
2.744355753226637840e+06 3.643841125335706952e-07 1.000000000000000000e+00
2.725278753782278392e+06 3.669348068256663104e-07 1.000000000000000000e+00
2.706334365059334319e+06 3.695033560550895052e-07 1.000000000000000000e+00
2.687521665235514753e+06 3.720898852074860657e-07 1.000000000000000000e+00
2.668839738896429073e+06 3.746945201434169323e-07 1.000000000000000000e+00
2.650287676991044544e+06 3.773173876044819831e-07 1.000000000000000000e+00
2.631864576787450351e+06 3.799586152194884456e-07 1.000000000000000000e+00
2.613569541828933638e+06 3.826183315106606543e-07 1.000000000000000000e+00
2.595401681890357286e+06 3.852966658998947529e-07 1.000000000000000000e+00
2.577360112934842240e+06 3.879937487150566502e-07 1.000000000000000000e+00
2.559443957070751581e+06 3.907097111963234368e-07 1.000000000000000000e+00
2.541652342508972157e+06 3.934446855025705971e-07 1.000000000000000000e+00
2.523984403520492371e+06 3.961988047178026294e-07 1.000000000000000000e+00
2.506439280394280329e+06 3.989722028576291960e-07 1.000000000000000000e+00
2.489016119395445567e+06 4.017650148757870118e-07 1.000000000000000000e+00
2.471714072723702062e+06 4.045773766707064140e-07 1.000000000000000000e+00
2.454532298472111113e+06 4.074094250921249431e-07 1.000000000000000000e+00
2.437469960586117115e+06 4.102612979477460801e-07 1.000000000000000000e+00
2.420526228822862729e+06 4.131331340099463181e-07 1.000000000000000000e+00
2.403700278710792307e+06 4.160250730225273919e-07 1.000000000000000000e+00
2.386991291509533767e+06 4.189372557075162577e-07 1.000000000000000000e+00
2.370398454170057084e+06 4.218698237720138843e-07 1.000000000000000000e+00
2.353920959295113105e+06 4.248229199150900485e-07 1.000000000000000000e+00
2.337558005099946633e+06 4.277966878347282107e-07 1.000000000000000000e+00
2.321308795373280533e+06 4.307912722348177195e-07 1.000000000000000000e+00
2.305172539438575041e+06 4.338068188321950902e-07 1.000000000000000000e+00
2.289148452115549706e+06 4.368434743637362119e-07 1.000000000000000000e+00
2.273235753681982867e+06 4.399013865934950884e-07 1.000000000000000000e+00
2.257433669835764915e+06 4.429807043198963652e-07 1.000000000000000000e+00
2.241741431657225359e+06 4.460815773829743910e-07 1.000000000000000000e+00
2.226158275571716484e+06 4.492041566716659593e-07 1.000000000000000000e+00
2.210683443312456831e+06 4.523485941311527080e-07 1.000000000000000000e+00
2.195316181883636396e+06 4.555150427702548168e-07 1.000000000000000000e+00
2.180055743523776531e+06 4.587036566688767444e-07 1.000000000000000000e+00
2.164901385669340845e+06 4.619145909855060645e-07 1.000000000000000000e+00
2.149852370918607339e+06 4.651480019647625405e-07 1.000000000000000000e+00
2.134907966995784082e+06 4.684040469450024172e-07 1.000000000000000000e+00
2.120067446715376340e+06 4.716828843659743808e-07 1.000000000000000000e+00
2.105330087946805172e+06 4.749846737765297822e-07 1.000000000000000000e+00
2.090695173579266295e+06 4.783095758423866999e-07 1.000000000000000000e+00
2.076161991486837156e+06 4.816577523539484247e-07 1.000000000000000000e+00
2.061729834493825678e+06 4.850293662341763659e-07 1.000000000000000000e+00
2.047398000340357190e+06 4.884245815465187567e-07 1.000000000000000000e+00
2.033165791648206767e+06 4.918435635028938864e-07 1.000000000000000000e+00
2.019032515886861365e+06 4.952864784717302431e-07 1.000000000000000000e+00
2.004997485339824343e+06 4.987534939860621370e-07 1.000000000000000000e+00
1.991060017071150709e+06 5.022447787516823926e-07 1.000000000000000000e+00
1.977219432892214973e+06 5.057605026553522153e-07 1.000000000000000000e+00
1.963475059328713221e+06 5.093008367730680215e-07 1.000000000000000000e+00
1.949826227587889880e+06 5.128659533783867134e-07 1.000000000000000000e+00
1.936272273525995901e+06 5.164560259508090819e-07 1.000000000000000000e+00
1.922812537615971640e+06 5.200712291842215487e-07 1.000000000000000000e+00
1.909446364915354643e+06 5.237117389953975183e-07 1.000000000000000000e+00
1.896173105034410954e+06 5.273777325325578107e-07 1.000000000000000000e+00
1.882992112104486674e+06 5.310693881839914449e-07 1.000000000000000000e+00
1.869902744746581651e+06 5.347868855867362445e-07 1.000000000000000000e+00
1.856904366040138528e+06 5.385304056353208527e-07 1.000000000000000000e+00
1.843996343492052983e+06 5.423001304905673111e-07 1.000000000000000000e+00
1.831178049005894922e+06 5.460962435884556822e-07 1.000000000000000000e+00
1.818448858851346886e+06 5.499189296490506124e-07 1.000000000000000000e+00
1.805808153633853188e+06 5.537683746854903633e-07 1.000000000000000000e+00
1.793255318264480215e+06 5.576447660130389470e-07 1.000000000000000000e+00
1.780789741929988144e+06 5.615482922582011532e-07 1.000000000000000000e+00
1.768410818063107319e+06 5.654791433679018454e-07 1.000000000000000000e+00
1.756117944313023938e+06 5.694375106187296317e-07 1.000000000000000000e+00
1.743910522516070167e+06 5.734235866262445919e-07 1.000000000000000000e+00
1.731787958666616818e+06 5.774375653543520736e-07 1.000000000000000000e+00
1.719749662888170453e+06 5.814796421247411802e-07 1.000000000000000000e+00
1.707795049404671183e+06 5.855500136263897515e-07 1.000000000000000000e+00
1.695923536511986749e+06 5.896488779251362592e-07 1.000000000000000000e+00
1.684134546549609397e+06 5.937764344733180888e-07 1.000000000000000000e+00
1.672427505872545065e+06 5.979328841194777964e-07 1.000000000000000000e+00
1.660801844823403051e+06 6.021184291181365983e-07 1.000000000000000000e+00
1.649256997704674024e+06 6.063332731396375287e-07 1.000000000000000000e+00
1.637792402751205489e+06 6.105776212800560433e-07 1.000000000000000000e+00
1.626407502102865605e+06 6.148516800711810319e-07 1.000000000000000000e+00
1.615101741777398391e+06 6.191556574905652877e-07 1.000000000000000000e+00
1.603874571643467061e+06 6.234897629716468100e-07 1.000000000000000000e+00
1.592725445393885486e+06 6.278542074139398810e-07 1.000000000000000000e+00
1.581653820519034751e+06 6.322492031932988818e-07 1.000000000000000000e+00
1.570659158280464821e+06 6.366749641722528355e-07 1.000000000000000000e+00
1.559740923684680602e+06 6.411317057104127948e-07 1.000000000000000000e+00
1.548898585457109381e+06 6.456196446749522872e-07 1.000000000000000000e+00
1.538131616016248241e+06 6.501389994511606037e-07 1.000000000000000000e+00
1.527439491447993089e+06 6.546899899530706274e-07 1.000000000000000000e+00
1.516821691480145557e+06 6.592728376341601419e-07 1.000000000000000000e+00
1.506277699457096169e+06 6.638877654981292666e-07 1.000000000000000000e+00
1.495807002314685378e+06 6.685349981097517960e-07 1.000000000000000000e+00
1.485409090555236675e+06 6.732147616058042538e-07 1.000000000000000000e+00
1.475083458222765941e+06 6.779272837060700158e-07 1.000000000000000000e+00
1.464829602878361009e+06 6.826727937244218888e-07 1.000000000000000000e+00
1.454647025575733744e+06 6.874515225799799698e-07 1.000000000000000000e+00
1.444535230836942559e+06 6.922637028083503969e-07 1.000000000000000000e+00
1.434493726628280710e+06 6.971095685729410741e-07 1.000000000000000000e+00
1.424522024336335948e+06 7.019893556763569111e-07 1.000000000000000000e+00
1.414619638744214084e+06 7.069033015718752146e-07 1.000000000000000000e+00
1.404786088007929269e+06 7.118516453750003818e-07 1.000000000000000000e+00
1.395020893632956780e+06 7.168346278751013922e-07 1.000000000000000000e+00
1.385323580450950889e+06 7.218524915471288142e-07 1.000000000000000000e+00
1.375693676596622681e+06 7.269054805634150332e-07 1.000000000000000000e+00
1.366130713484779466e+06 7.319938408055565349e-07 1.000000000000000000e+00
1.356634225787523901e+06 7.371178198763797291e-07 1.000000000000000000e+00
1.347203751411611680e+06 7.422776671119902040e-07 1.000000000000000000e+00
1.337838831475965912e+06 7.474736335939065799e-07 1.000000000000000000e+00
1.328539010289348429e+06 7.527059721612790648e-07 1.000000000000000000e+00
1.319303835328185931e+06 7.579749374231945143e-07 1.000000000000000000e+00
1.310132857214550721e+06 7.632807857710658759e-07 1.000000000000000000e+00
1.301025629694294417e+06 7.686237753911097264e-07 1.000000000000000000e+00
1.291981709615333239e+06 7.740041662769106283e-07 1.000000000000000000e+00
1.283000656906083925e+06 7.794222202420742145e-07 1.000000000000000000e+00
1.274082034554051468e+06 7.848782009329674107e-07 1.000000000000000000e+00
1.265225408584563294e+06 7.903723738415498198e-07 1.000000000000000000e+00
1.256430348039652687e+06 7.959050063182918214e-07 1.000000000000000000e+00
1.247696424957088428e+06 8.014763675851879623e-07 1.000000000000000000e+00
1.239023214349550661e+06 8.070867287488555805e-07 1.000000000000000000e+00
1.230410294183951104e+06 8.127363628137309425e-07 1.000000000000000000e+00
1.221857245360897621e+06 8.184255446953522025e-07 1.000000000000000000e+00
1.213363651694300352e+06 8.241545512337402998e-07 1.000000000000000000e+00
1.204929099891120801e+06 8.299236612068711232e-07 1.000000000000000000e+00
1.196553179531261558e+06 8.357331553442403206e-07 1.000000000000000000e+00
1.188235483047594316e+06 8.415833163405277399e-07 1.000000000000000000e+00
1.179975605706129689e+06 8.474744288693529269e-07 1.000000000000000000e+00
1.171773145586321829e+06 8.534067795971286666e-07 1.000000000000000000e+00
1.163627703561510891e+06 8.593806571970133098e-07 1.000000000000000000e+00
1.155538883279503556e+06 8.653963523629572264e-07 1.000000000000000000e+00
1.147506291143284878e+06 8.714541578238509026e-07 1.000000000000000000e+00
1.139529536291867262e+06 8.775543683577693883e-07 1.000000000000000000e+00
1.131608230581270298e+06 8.836972808063193409e-07 1.000000000000000000e+00
1.123741988565635402e+06 8.898831940890832664e-07 1.000000000000000000e+00
1.115930427478469443e+06 8.961124092181673105e-07 1.000000000000000000e+00
1.108173167214019224e+06 9.023852293128504812e-07 1.000000000000000000e+00
1.100469830308776116e+06 9.087019596143356224e-07 1.000000000000000000e+00
1.092820041923109442e+06 9.150629075006039360e-07 1.000000000000000000e+00
1.085223429823026061e+06 9.214683825013742192e-07 1.000000000000000000e+00
1.077679624362058239e+06 9.279186963131659689e-07 1.000000000000000000e+00
1.070188258463277249e+06 9.344141628144682600e-07 1.000000000000000000e+00
1.062748967601430137e+06 9.409550980810156662e-07 1.000000000000000000e+00
1.055361389785204316e+06 9.475418204011683672e-07 1.000000000000000000e+00
1.048025165539611713e+06 9.541746502914037459e-07 1.000000000000000000e+00
1.040739937888497021e+06 9.608539105119143940e-07 1.000000000000000000e+00
1.033505352337168297e+06 9.675799260823145383e-07 1.000000000000000000e+00
1.026321056855146540e+06 9.743530242974580633e-07 1.000000000000000000e+00
1.019186701859037392e+06 9.811735347433662248e-07 1.000000000000000000e+00
1.012101940195518779e+06 9.880417893132679123e-07 1.000000000000000000e+00
1.005066427124450449e+06 9.949581222237508739e-07 1.000000000000000000e+00
9.980798203020979417e+05 1.001922870031027078e-06 1.000000000000000000e+00
9.911417797644747188e+05 1.008936371647311788e-06 1.000000000000000000e+00
9.842519679108000128e+05 1.015998968357316568e-06 1.000000000000000000e+00
9.774100494870705297e+05 1.023111003834858959e-06 1.000000000000000000e+00
9.706156915697488002e+05 1.030272824159586937e-06 1.000000000000000000e+00
9.638685635495613096e+05 1.037484777833822159e-06 1.000000000000000000e+00
9.571683371154130436e+05 1.044747215799519895e-06 1.000000000000000000e+00
9.505146862384106498e+05 1.052060491455348177e-06 1.000000000000000000e+00
9.439072871559991036e+05 1.059424960673886376e-06 1.000000000000000000e+00
9.373458183562073391e+05 1.066840981818944277e-06 1.000000000000000000e+00
9.308299605620030779e+05 1.074308915763002697e-06 1.000000000000000000e+00
9.243593967157576699e+05 1.081829125904775655e-06 1.000000000000000000e+00
9.179338119638183853e+05 1.089401978186895573e-06 1.000000000000000000e+00
9.115528936411871109e+05 1.097027841113722988e-06 1.000000000000000000e+00
9.052163312563069630e+05 1.104707085769279939e-06 1.000000000000000000e+00
8.989238164759536739e+05 1.112440085835309553e-06 1.000000000000000000e+00
8.926750431102319853e+05 1.120227217609462476e-06 1.000000000000000000e+00
8.864697070976775140e+05 1.128068860023609094e-06 1.000000000000000000e+00
8.803075064904603641e+05 1.135965394662281980e-06 1.000000000000000000e+00
8.741881414396928158e+05 1.143917205781246030e-06 1.000000000000000000e+00
8.681113141808389919e+05 1.151924680326199049e-06 1.000000000000000000e+00
8.620767290192256914e+05 1.159988207951603619e-06 1.000000000000000000e+00
8.560840923156547360e+05 1.168108181039649415e-06 1.000000000000000000e+00
8.501331124721135711e+05 1.176284994719350412e-06 1.000000000000000000e+00
8.442234999175867997e+05 1.184519046885774860e-06 1.000000000000000000e+00
8.383549670939660864e+05 1.192810738219408455e-06 1.000000000000000000e+00
8.325272284420571523e+05 1.201160472205656220e-06 1.000000000000000000e+00
8.267400003876853734e+05 1.209568655154477358e-06 1.000000000000000000e+00
8.209930013278967235e+05 1.218035696220160299e-06 1.000000000000000000e+00
8.152859516172549920e+05 1.226562007421235382e-06 1.000000000000000000e+00
8.096185735542352777e+05 1.235148003660525611e-06 1.000000000000000000e+00
8.039905913677102653e+05 1.243794102745340765e-06 1.000000000000000000e+00
7.984017312035317300e+05 1.252500725407809579e-06 1.000000000000000000e+00
7.928517211112048244e+05 1.261268295325356763e-06 1.000000000000000000e+00
7.873402910306557314e+05 1.270097239141321903e-06 1.000000000000000000e+00
7.818671727790898876e+05 1.278987986485723413e-06 1.000000000000000000e+00
7.764321000379428733e+05 1.287940969996167972e-06 1.000000000000000000e+00
7.710348083399214083e+05 1.296956625338905850e-06 1.000000000000000000e+00
7.656750350561343366e+05 1.306035391230034267e-06 1.000000000000000000e+00
7.603525193833137164e+05 1.315177709456848334e-06 1.000000000000000000e+00
7.550670023311235709e+05 1.324384024899342569e-06 1.000000000000000000e+00
7.498182267095586285e+05 1.333654785551862533e-06 1.000000000000000000e+00
7.446059371164285112e+05 1.342990442544906617e-06 1.000000000000000000e+00
7.394298799249307485e+05 1.352391450167083675e-06 1.000000000000000000e+00
7.342898032713092398e+05 1.361858265887221219e-06 1.000000000000000000e+00
7.291854570425983984e+05 1.371391350376630527e-06 1.000000000000000000e+00
7.241165928644533269e+05 1.380991167531526335e-06 1.000000000000000000e+00
7.190829640890641604e+05 1.390658184495603653e-06 1.000000000000000000e+00
7.140843257831536466e+05 1.400392871682774035e-06 1.000000000000000000e+00
7.091204347160593607e+05 1.410195702800059611e-06 1.000000000000000000e+00
7.041910493478979915e+05 1.420067154870647203e-06 1.000000000000000000e+00
6.992959298178125173e+05 1.430007708257105074e-06 1.000000000000000000e+00
6.944348379323004046e+05 1.440017846684762314e-06 1.000000000000000000e+00
6.896075371536232997e+05 1.450098057265249361e-06 1.000000000000000000e+00
6.848137925882973941e+05 1.460248830520207727e-06 1.000000000000000000e+00
6.800533709756633034e+05 1.470470660405160869e-06 1.000000000000000000e+00
6.753260406765363878e+05 1.480764044333555736e-06 1.000000000000000000e+00
6.706315716619347222e+05 1.491129483200972241e-06 1.000000000000000000e+00
6.659697355018863454e+05 1.501567481409500023e-06 1.000000000000000000e+00
6.613403053543138085e+05 1.512078546892288003e-06 1.000000000000000000e+00
6.567430559539962560e+05 1.522663191138266097e-06 1.000000000000000000e+00
6.521777636016084580e+05 1.533321929217036553e-06 1.000000000000000000e+00
6.476442061528350459e+05 1.544055279803945702e-06 1.000000000000000000e+00
6.431421630075616995e+05 1.554863765205325538e-06 1.000000000000000000e+00
6.386714150991409551e+05 1.565747911383913601e-06 1.000000000000000000e+00
6.342317448837319389e+05 1.576708247984453490e-06 1.000000000000000000e+00
6.298229363297151867e+05 1.587745308359471558e-06 1.000000000000000000e+00
6.254447749071809230e+05 1.598859629595234446e-06 1.000000000000000000e+00
6.210970475774898659e+05 1.610051752537890853e-06 1.000000000000000000e+00
6.167795427829069085e+05 1.621322221819791810e-06 1.000000000000000000e+00
6.124920504363067448e+05 1.632671585886001757e-06 1.000000000000000000e+00
6.082343619109514402e+05 1.644100397020988334e-06 1.000000000000000000e+00
6.040062700303387828e+05 1.655609211375503400e-06 1.000000000000000000e+00
5.998075690581208328e+05 1.667198588993650817e-06 1.000000000000000000e+00
5.956380546880932525e+05 1.678869093840145024e-06 1.000000000000000000e+00
5.914975240342539037e+05 1.690621293827758513e-06 1.000000000000000000e+00
5.873857756209303625e+05 1.702455760844961566e-06 1.000000000000000000e+00
5.833026093729760032e+05 1.714373070783760206e-06 1.000000000000000000e+00
5.792478266060353490e+05 1.726373803567719648e-06 1.000000000000000000e+00
5.752212300168750808e+05 1.738458543180195062e-06 1.000000000000000000e+00
5.712226236737840809e+05 1.750627877692751853e-06 1.000000000000000000e+00
5.672518130070398329e+05 1.762882399293786271e-06 1.000000000000000000e+00
5.633086047994397813e+05 1.775222704317351216e-06 1.000000000000000000e+00
5.593928071768999798e+05 1.787649393272179391e-06 1.000000000000000000e+00
5.555042295991191640e+05 1.800163070870909337e-06 1.000000000000000000e+00
5.516426828503063880e+05 1.812764346059517912e-06 1.000000000000000000e+00
5.478079790299742017e+05 1.825453832046961368e-06 1.000000000000000000e+00
5.439999315437953919e+05 1.838232146335017379e-06 1.000000000000000000e+00
5.402183550945238676e+05 1.851099910748341582e-06 1.000000000000000000e+00
5.364630656729778275e+05 1.864057751464732910e-06 1.000000000000000000e+00
5.327338805490856757e+05 1.877106299045611109e-06 1.000000000000000000e+00
5.290306182629953837e+05 1.890246188466704954e-06 1.000000000000000000e+00
5.253530986162438057e+05 1.903478059148961539e-06 1.000000000000000000e+00
5.217011426629892085e+05 1.916802554989663725e-06 1.000000000000000000e+00
5.180745727013031137e+05 1.930220324393774387e-06 1.000000000000000000e+00
5.144732122645238996e+05 1.943732020305492409e-06 1.000000000000000000e+00
5.108968861126697157e+05 1.957338300240034635e-06 1.000000000000000000e+00
5.073454202239119913e+05 1.971039826315637196e-06 1.000000000000000000e+00
5.038186417861068621e+05 1.984837265285784267e-06 1.000000000000000000e+00
5.003163791883868398e+05 1.998731288571659166e-06 1.000000000000000000e+00
4.968384620128099341e+05 2.012722572294825010e-06 1.000000000000000000e+00
4.933847210260676802e+05 2.026811797310132361e-06 1.000000000000000000e+00
4.899549881712498027e+05 2.040999649238859820e-06 1.000000000000000000e+00
4.865490965596670867e+05 2.055286818502083730e-06 1.000000000000000000e+00
4.831668804627305944e+05 2.069674000354283370e-06 1.000000000000000000e+00
4.798081753038871102e+05 2.084161894917182030e-06 1.000000000000000000e+00
4.764728176506114542e+05 2.098751207213823152e-06 1.000000000000000000e+00
4.731606452064534533e+05 2.113442647202886173e-06 1.000000000000000000e+00
4.698714968031410826e+05 2.128236929813242932e-06 1.000000000000000000e+00
4.666052123927379143e+05 2.143134774978755471e-06 1.000000000000000000e+00
4.633616330398554564e+05 2.158136907673317373e-06 1.000000000000000000e+00
4.601406009139192174e+05 2.173244057946141569e-06 1.000000000000000000e+00
4.569419592814887874e+05 2.188456960957294648e-06 1.000000000000000000e+00
4.537655524986315868e+05 2.203776357013478913e-06 1.000000000000000000e+00
4.506112260033490020e+05 2.219202991604066433e-06 1.000000000000000000e+00
4.474788263080556062e+05 2.234737615437385939e-06 1.000000000000000000e+00
4.443682009921106510e+05 2.250380984477260854e-06 1.000000000000000000e+00
4.412791986944011296e+05 2.266133859979807797e-06 1.000000000000000000e+00
4.382116691059770528e+05 2.281997008530487072e-06 1.000000000000000000e+00
4.351654629627368995e+05 2.297971202081419132e-06 1.000000000000000000e+00
4.321404320381649886e+05 2.314057217988956414e-06 1.000000000000000000e+00
4.291364291361189680e+05 2.330255839051521576e-06 1.000000000000000000e+00
4.261533080836668378e+05 2.346567853547710425e-06 1.000000000000000000e+00
4.231909237239744980e+05 2.362994055274661661e-06 1.000000000000000000e+00
4.202491319092428894e+05 2.379535243586692170e-06 1.000000000000000000e+00
4.173277894936931552e+05 2.396192223434209717e-06 1.000000000000000000e+00
4.144267543266016874e+05 2.412965805402890761e-06 1.000000000000000000e+00
4.115458852453833097e+05 2.429856805753136942e-06 1.000000000000000000e+00
4.086850420687219012e+05 2.446866046459806855e-06 1.000000000000000000e+00
4.058440855897495640e+05 2.463994355252226928e-06 1.000000000000000000e+00
4.030228775692729978e+05 2.481242565654479689e-06 1.000000000000000000e+00
4.002212807290466153e+05 2.498611517025977497e-06 1.000000000000000000e+00
3.974391587450928055e+05 2.516102054602319171e-06 1.000000000000000000e+00
3.946763762410684139e+05 2.533715029536431233e-06 1.000000000000000000e+00
3.919327987816776149e+05 2.551451298939999674e-06 1.000000000000000000e+00
3.892082928661300684e+05 2.569311725925190987e-06 1.000000000000000000e+00
3.865027259216452367e+05 2.587297179646663728e-06 1.000000000000000000e+00
3.838159662970009376e+05 2.605408535343878239e-06 1.000000000000000000e+00
3.811478832561278250e+05 2.623646674383697319e-06 1.000000000000000000e+00
3.784983469717475236e+05 2.642012484303290565e-06 1.000000000000000000e+00
3.758672285190554103e+05 2.660506858853335590e-06 1.000000000000000000e+00
