# Bispectrum monopole for NGC EZmock_shuffled, rebinned to s=2*kf 
# Subtracted SN: kindep 
# k1-eff k2-eff k3-eff B0 B0-BSN BSN N_tr
2.019699999999999968e-02 2.019699999999999968e-02 4.509299999999999420e-02 1.445590910858315277e+10 1.001554980454407501e+10 4.440359304039076805e+09 6.102269999995147809e+06
1.037300000000000028e-02 3.013699999999999712e-02 4.509300000000000114e-02 1.294405980604454803e+10 8.503700502005471230e+09 4.440359304039076805e+09 4.731566000000000000e+06
1.932819369106517429e-02 2.917018583858475150e-02 4.634888460612580918e-02 1.275450753034464264e+10 8.314148226305565834e+09 4.440359304039076805e+09 9.557950660002288818e+08
2.727701673116906395e-02 2.903445806522206296e-02 4.753683441137734889e-02 1.170490313610579491e+10 7.264543832066718102e+09 4.440359304039076805e+09 2.901448181999773502e+09
9.774238265697234376e-03 3.904017987234259524e-02 4.640957192072723420e-02 1.095690434403056526e+10 6.516545039991488457e+09 4.440359304039076805e+09 6.166410260000486374e+08
1.823018289924571711e-02 3.791602596736583924e-02 4.758342700741843151e-02 1.146004759518453979e+10 7.019688291145462990e+09 4.440359304039076805e+09 3.417948955999862671e+09
2.786621561751959422e-02 3.776647999135785555e-02 4.771836661248517186e-02 1.062035073188607407e+10 6.179991427846997261e+09 4.440359304039076805e+09 5.693742263999706268e+09
3.699435683659038632e-02 3.864657759467895332e-02 4.771836190375907533e-02 9.943457156900039673e+09 5.503097852860962868e+09 4.440359304039076805e+09 5.830351151999110222e+09
9.013294123073150449e-03 4.702517105204426229e-02 4.851262417833394902e-02 9.751530038366123199e+09 5.311170734327046394e+09 4.440359304039076805e+09 1.386376272000214100e+09
1.807292522275598043e-02 4.692946564494820949e-02 4.859052737281779194e-02 1.064421366270549202e+10 6.203854358666415215e+09 4.440359304039076805e+09 3.455409719999726295e+09
2.786622830174681487e-02 4.692947691749028982e-02 4.859057121612455482e-02 1.005037680677494240e+10 5.610017502735865593e+09 4.440359304039076805e+09 5.425851240000186920e+09
3.776646439997238813e-02 4.692947541024147101e-02 4.859055284720832646e-02 9.381199702118173599e+09 4.940840398079096794e+09 4.440359304039076805e+09 7.397584679999892235e+09
4.653700936533062410e-02 4.784310940035505638e-02 4.902446718121982600e-02 9.002816855977418900e+09 4.562457551938342094e+09 4.440359304039076805e+09 6.271515336000101089e+09
2.019699999999999968e-02 3.013700000000000059e-02 5.507799999999999502e-02 1.284415908475648880e+10 8.403799780717411995e+09 4.440359304039076805e+09 1.074212600000114739e+07
2.897141308722350761e-02 3.009607270733323167e-02 5.652618949539398724e-02 1.166011818998358154e+10 7.219758885944504738e+09 4.440359304039076805e+09 1.435418317999940634e+09
1.037300000000000201e-02 4.009599999999999970e-02 5.507800000000000196e-02 1.200710422405085373e+10 7.566744920011776924e+09 4.440359304039076805e+09 7.492951999984947033e+06
1.933486113636370685e-02 3.909660055872501289e-02 5.631321842830692287e-02 1.155355829499848747e+10 7.113198990959410667e+09 4.440359304039076805e+09 1.555364714000072956e+09
2.802761869719408439e-02 3.792542611328370006e-02 5.753945240450314413e-02 1.074120336742203903e+10 6.300844063382962227e+09 4.440359304039076805e+09 6.454788572000087738e+09
3.699437780055986336e-02 3.864657502525823546e-02 5.768335257959456008e-02 9.754433490699344635e+09 5.314074186660267830e+09 4.440359304039076805e+09 7.037663928001433372e+09
9.774775000470420014e-03 4.900749515951727947e-02 5.638112906783479539e-02 1.019775332247280312e+10 5.757394018433726311e+09 4.440359304039076805e+09 9.430813220003142357e+08
1.823103143468384271e-02 4.786748334003219918e-02 5.754724826620482431e-02 1.062396783284890747e+10 6.183608528809830666e+09 4.440359304039076805e+09 5.236199179999620438e+09
2.786622894390155050e-02 4.771836383406631577e-02 5.768335810992099300e-02 9.900094245951951981e+09 5.459734941912875175e+09 4.440359304039076805e+09 8.725208256000194550e+09
3.776645954310601377e-02 4.771836707318449777e-02 5.768334785581134133e-02 9.190877594607616425e+09 4.750518290568539619e+09 4.440359304039076805e+09 1.189582401599917793e+10
4.692945603807774368e-02 4.859055517599110419e-02 5.768336469327486893e-02 8.683039499932306290e+09 4.242680195893229485e+09 4.440359304039076805e+09 1.133615340000019836e+10
9.012572448048554799e-03 5.698453108367366321e-02 5.847100787512296560e-02 9.188661382645271301e+09 4.748302078606194496e+09 4.440359304039076805e+09 2.020378265999703646e+09
1.807293081509465937e-02 5.689091039031309721e-02 5.854952619525703728e-02 1.002992750248131752e+10 5.589568198442240715e+09 4.440359304039076805e+09 5.033640624000537872e+09
2.786623240345638408e-02 5.689089196159881345e-02 5.854951871692279375e-02 9.508080286555362701e+09 5.067720982516285896e+09 4.440359304039076805e+09 7.904096040000282288e+09
3.776645680021260831e-02 5.689089901918542580e-02 5.854952810412170777e-02 8.919641243606082916e+09 4.479281939567006111e+09 4.440359304039076805e+09 1.077636722399867630e+10
4.771837656328652838e-02 5.689088831616549713e-02 5.854950428419727904e-02 8.458997324407603264e+09 4.018638020368526459e+09 4.440359304039076805e+09 1.368109473600340271e+10
5.649623339234694647e-02 5.779377503475290750e-02 5.898090588246621829e-02 8.233713448188612938e+09 3.793354144149536133e+09 4.440359304039076805e+09 1.102377266399968719e+10
3.013700000000000059e-02 3.013700000000000059e-02 6.505900000000000571e-02 1.091996514352609253e+10 6.479605839487015724e+09 4.440359304039076805e+09 1.889304599998866394e+07
2.019699999999999968e-02 4.009599999999999970e-02 6.505900000000000571e-02 1.147399496598906326e+10 7.033635661949986458e+09 4.440359304039076805e+09 1.698025399999034405e+07
2.919131725795807639e-02 3.911096740258993010e-02 6.626078120357706269e-02 1.071058426328825951e+10 6.270224959249182701e+09 4.440359304039076805e+09 2.788518772000057220e+09
3.715718049369746284e-02 3.893400854725139609e-02 6.745825485089372575e-02 9.918511494768348694e+09 5.478152190729271889e+09 4.440359304039076805e+09 7.610347164000539780e+09
1.037300000000000028e-02 5.009300000000000558e-02 6.505900000000000571e-02 1.066923546239763451e+10 6.228876158358557701e+09 4.440359304039076805e+09 1.142022199999808148e+07
1.933340078342539112e-02 4.906293838686714287e-02 6.628005554992688619e-02 1.076790401665349770e+10 6.327544712614420891e+09 4.440359304039076805e+09 2.315852702000510216e+09
2.802895577286029435e-02 4.787732722120262990e-02 6.750493088654761775e-02 1.004643528049921989e+10 5.606075976460143089e+09 4.440359304039076805e+09 9.622390844000360489e+09
3.776645820770746509e-02 4.771836357059209416e-02 6.765120140326687237e-02 9.156349507643943787e+09 4.715990203604866982e+09 4.440359304039076805e+09 1.397596536000044441e+10
4.692948775838578362e-02 4.859055730803477080e-02 6.765120753113164354e-02 8.638202659347787857e+09 4.197843355308711052e+09 4.440359304039076805e+09 1.331852090400264168e+10
9.775043468324437143e-03 5.896851563035509364e-02 6.634493878427427660e-02 9.648873391057102203e+09 5.208514087018025398e+09 4.440359304039076805e+09 1.337085404000212193e+09
1.823094050409425695e-02 5.783092715496899322e-02 6.751411161013425033e-02 1.007662601437021637e+10 5.636266710331139565e+09 4.440359304039076805e+09 7.426391827999759674e+09
2.786622085063100371e-02 5.768335860321664038e-02 6.765119186219975544e-02 9.447461437003625870e+09 5.007102132964549065e+09 4.440359304039076805e+09 1.237353059999881935e+10
3.776646115584233326e-02 5.768335222359245035e-02 6.765120624464049381e-02 8.782803994151222229e+09 4.342444690112145424e+09 4.440359304039076805e+09 1.686991581600135803e+10
4.771836371206816113e-02 5.768335278651379183e-02 6.765120402324088789e-02 8.315430025049187660e+09 3.875070721010110855e+09 4.440359304039076805e+09 2.141709523200159454e+10
5.689090162343233420e-02 5.854953176252433028e-02 6.765120073483504859e-02 8.017445387545933723e+09 3.577086083506856918e+09 4.440359304039076805e+09 1.940158500000196075e+10
9.013022946157222756e-03 6.694474886557071069e-02 6.843361671529216150e-02 8.778279596778665543e+09 4.337920292739588737e+09 4.440359304039076805e+09 2.787670674000238895e+09
1.807293642313794954e-02 6.685180309967493628e-02 6.851361922650417435e-02 9.582417649956508636e+09 5.142058345917431831e+09 4.440359304039076805e+09 6.946702728000071526e+09
2.786623186404482352e-02 6.685181535123256580e-02 6.851362208173762680e-02 9.135389000289222717e+09 4.695029696250145912e+09 4.440359304039076805e+09 1.090813430400011826e+10
3.776646733677255230e-02 6.685180312101923761e-02 6.851360846322916698e-02 8.580165571558369637e+09 4.139806267519292831e+09 4.440359304039076805e+09 1.487201589599840164e+10
4.771836657957951450e-02 6.685180546787740374e-02 6.851362060138936616e-02 8.136249887306381226e+09 3.695890583267304420e+09 4.440359304039076805e+09 1.888061800799886322e+10
5.768334303821216064e-02 6.685180200077710244e-02 6.851362065032066961e-02 7.868470365178922653e+09 3.428111061139845848e+09 4.440359304039076805e+09 2.279017821600083542e+10
6.645326330637520151e-02 6.774563529496797909e-02 6.894357582077086100e-02 7.673055566190466881e+09 3.232696262151390076e+09 4.440359304039076805e+09 1.786738464000071716e+10
3.013700000000000059e-02 4.009599999999999970e-02 7.505300000000000860e-02 1.052670918093496132e+10 6.086349876895884514e+09 4.440359304039076805e+09 2.882988599993127957e+07
3.888997177447325176e-02 4.005342174840749447e-02 7.645749901707461771e-02 9.721573696976306915e+09 5.281214392937230110e+09 4.440359304039076805e+09 3.492602334000365257e+09
2.019699999999999968e-02 5.009299999999999864e-02 7.505299999999999472e-02 1.063533379262783813e+10 6.194974488588761330e+09 4.440359304039076805e+09 2.498352199997841939e+07
2.919190358134882146e-02 4.908006738761425819e-02 7.624113995356579521e-02 9.966697569433885574e+09 5.526338265394808769e+09 4.440359304039076805e+09 4.049160249999983788e+09
3.793165808232015768e-02 4.788220292340825135e-02 7.748309195872016275e-02 9.210599966789049149e+09 4.770240662749972343e+09 4.440359304039076805e+09 1.504774021199899864e+10
4.692946817582795832e-02 4.859055703014088234e-02 7.763486144426497149e-02 8.541925138509696960e+09 4.101565834470620155e+09 4.440359304039076805e+09 1.530657443999542046e+10
1.037300000000000028e-02 6.006700000000000234e-02 7.505299999999998084e-02 1.012114224723530769e+10 5.680782943196230888e+09 4.440359304039076805e+09 1.560097399997570179e+07
1.933578202652998929e-02 5.902694947875414266e-02 7.625787883384381460e-02 1.017008508476144409e+10 5.729725780722367287e+09 4.440359304039076805e+09 3.202007018000857830e+09
2.802975916873207823e-02 5.784155130968569869e-02 7.748689626396917940e-02 9.512211019786733627e+09 5.071851715747656822e+09 4.440359304039076805e+09 1.334507572400167084e+10
3.776646394375002963e-02 5.768335587954808580e-02 7.763487258935215796e-02 8.734145271270805359e+09 4.293785967231728554e+09 4.440359304039076805e+09 1.938820557600022125e+10
4.771836415744134391e-02 5.768335675103189453e-02 7.763486706143622740e-02 8.186910955563382149e+09 3.746551651524305344e+09 4.440359304039076805e+09 2.461411190399800110e+10
5.689089465803887774e-02 5.854951288383115210e-02 7.763486957457126081e-02 7.891637904644541740e+09 3.451278600605464935e+09 4.440359304039076805e+09 2.229787571999283218e+10
9.775381103274683597e-03 6.894277574613433268e-02 7.632465884886796559e-02 9.265862012491819382e+09 4.825502708452742577e+09 4.440359304039076805e+09 1.800602450000099182e+09
1.823214754076746616e-02 6.779934425408876142e-02 7.749577574117307022e-02 9.653315662381027222e+09 5.212956358341950417e+09 4.440359304039076805e+09 1.002222347600006485e+10
2.786621940080810308e-02 6.765120286458464749e-02 7.763487205767513610e-02 9.067421818379697800e+09 4.627062514340620995e+09 4.440359304039076805e+09 1.670725756799716568e+10
3.776645950324753614e-02 6.765120672652111256e-02 7.763486456655319112e-02 8.409283524156703949e+09 3.968924220117627144e+09 4.440359304039076805e+09 2.277845942399774933e+10
4.771837079925116826e-02 6.765120243927386090e-02 7.763486877720487955e-02 7.967959202290675163e+09 3.527599898251598358e+09 4.440359304039076805e+09 2.891827843200293732e+10
5.768335628604509546e-02 6.765120182170146490e-02 7.763486977126914101e-02 7.705578793319993973e+09 3.265219489280917168e+09 4.440359304039076805e+09 3.490617048000218201e+10
6.685180461926983064e-02 6.851362097709205734e-02 7.763487460459764233e-02 7.507289033205206871e+09 3.066929729166130066e+09 4.440359304039076805e+09 3.077226916800073624e+10
9.013437450486321001e-03 7.692208600468623814e-02 7.841310964730165145e-02 8.535993160959377289e+09 4.095633856920300484e+09 4.440359304039076805e+09 3.680892216000398636e+09
1.807294131382202254e-02 7.682964079014552305e-02 7.849427021255228620e-02 9.197660792545587540e+09 4.757301488506510735e+09 4.440359304039076805e+09 9.174316367998867035e+09
2.786622767250879901e-02 7.682962633551444764e-02 7.849427904437084047e-02 8.794431932367876053e+09 4.354072628328799248e+09 4.440359304039076805e+09 1.440601936799793816e+10
3.776645604056524941e-02 7.682962682475254212e-02 7.849427926353005902e-02 8.184318474465704918e+09 3.743959170426628113e+09 4.440359304039076805e+09 1.964097012000203323e+10
4.771835905836659814e-02 7.682963350654455070e-02 7.849427780423390288e-02 7.756238621904434204e+09 3.315879317865357399e+09 4.440359304039076805e+09 2.493506301600653839e+10
5.768334541020567197e-02 7.682962198304946200e-02 7.849427505333506083e-02 7.498712697693429947e+09 3.058353393654353142e+09 4.440359304039076805e+09 3.009827028000777435e+10
6.765120600066411305e-02 7.682963165339867784e-02 7.849427534250555394e-02 7.331339459128107071e+09 2.890980155089030266e+09 4.440359304039076805e+09 3.536135294399609375e+10
7.505300000000000860e-02 7.505300000000000860e-02 7.763488959492009789e-02 7.210058417823622704e+09 2.769699113784545898e+09 4.440359304039076805e+09 1.267489094400319290e+10
