# Bispectrum monopole for NGC data, rebinned to s=2*kf 
# Subtracted SN: kindep 
# k1-eff k2-eff k3-eff B0 B0-BSN BSN N_tr
4.771836415744058757e-02 5.768335675103133942e-02 7.763486706143613025e-02 8.357482674251892090e+09 3.950694006587803841e+09 4.406788667664088249e+09 2.461411190399519348e+10
5.689089465803850998e-02 5.854951288383111047e-02 7.763486957457078896e-02 8.793528605134872437e+09 4.386739937470784187e+09 4.406788667664088249e+09 2.229787572000315094e+10
9.775381103274532676e-03 6.894277574613436044e-02 7.632465884886800722e-02 1.153566473152648926e+10 7.128876063862401009e+09 4.406788667664088249e+09 1.800602449999585152e+09
1.823214754076743840e-02 6.779934425408840060e-02 7.749577574117316736e-02 9.535481533588943481e+09 5.128692865924855232e+09 4.406788667664088249e+09 1.002222347600330544e+10
2.786621940080739879e-02 6.765120286458405074e-02 7.763487205767517774e-02 9.526705429025957108e+09 5.119916761361868858e+09 4.406788667664088249e+09 1.670725756800215721e+10
3.776645950324813289e-02 6.765120672652177869e-02 7.763486456655278867e-02 8.896647931128730774e+09 4.489859263464642525e+09 4.406788667664088249e+09 2.277845942399983978e+10
4.771837079925175806e-02 6.765120243927422172e-02 7.763486877720580936e-02 8.094386640341173172e+09 3.687597972677084923e+09 4.406788667664088249e+09 2.891827843199701309e+10
5.768335628604568527e-02 6.765120182170132612e-02 7.763486977126878019e-02 8.212423189632050514e+09 3.805634521967962265e+09 4.406788667664088249e+09 3.490617048000193024e+10
6.685180461926949758e-02 6.851362097709090548e-02 7.763487460459730927e-02 7.647664037366899490e+09 3.240875369702811241e+09 4.406788667664088249e+09 3.077226916800134659e+10
9.013437450486777233e-03 7.692208600468605773e-02 7.841310964730140165e-02 1.275977099953191566e+10 8.352982331867827415e+09 4.406788667664088249e+09 3.680892215999971390e+09
1.807294131382195662e-02 7.682964079014534264e-02 7.849427021255173109e-02 1.002824161239490509e+10 5.621452944730816841e+09 4.406788667664088249e+09 9.174316368000207901e+09
2.786622767250802185e-02 7.682962633551478071e-02 7.849427904437104864e-02 9.177235937173721313e+09 4.770447269509633064e+09 4.406788667664088249e+09 1.440601936800286484e+10
3.776645604056583921e-02 7.682962682475261151e-02 7.849427926353101659e-02 7.924709106883481026e+09 3.517920439219392776e+09 4.406788667664088249e+09 1.964097011999891281e+10
4.771835905836645242e-02 7.682963350654474499e-02 7.849427780423390288e-02 7.414622882584959984e+09 3.007834214920871735e+09 4.406788667664088249e+09 2.493506301599027252e+10
5.768334541020550543e-02 7.682962198305026691e-02 7.849427505333535227e-02 8.268753392824971199e+09 3.861964725160882950e+09 4.406788667664088249e+09 3.009827027999397278e+10
6.765120600066354406e-02 7.682963165339926070e-02 7.849427534250602578e-02 8.106080221397180557e+09 3.699291553733092308e+09 4.406788667664088249e+09 3.536135294398780823e+10
7.642786015386353327e-02 7.771605913631904339e-02 7.892307877028809093e-02 7.995500549188322067e+09 3.588711881524233818e+09 4.406788667664088249e+09 2.711237507998762131e+10
