# Bispectrum monopole for SGC data
# Subtracted SN: kindep
# k1-eff  k2-eff  k3-eff  B0  B0-BSN  BSN  N_tr
1.042599999999999950e-02 4.509300000000000114e-02 5.508300000000000002e-02 7.402661454720631599e+09 1.619576500272493362e+09 5.783084954448138237e+09 1.479077540000399947e+08
1.042599999999999950e-02 4.509300000000000114e-02 6.007599999999999746e-02 2.031343243543685532e+10 1.453034748098871613e+10 5.783084954448138237e+09 7.588334000012000091e+06
1.042599999999999950e-02 5.008300000000000252e-02 5.008300000000000252e-02 8.659572750556507111e+09 2.876487796108368874e+09 5.783084954448138237e+09 2.780742720000690222e+08
1.042599999999999950e-02 5.008300000000000252e-02 5.508300000000000002e-02 5.727138562287412643e+09 -5.594639216072559357e+07 5.783084954448138237e+09 3.013655660000849962e+08
1.042599999999999950e-02 5.008300000000000252e-02 6.007599999999999746e-02 5.363786844131745338e+09 -4.192981103163928986e+08 5.783084954448138237e+09 1.784528900000019968e+08
1.042599999999999950e-02 5.008300000000000252e-02 6.506599999999999884e-02 5.046641779368782043e+09 -7.364431750793561935e+08 5.783084954448138237e+09 9.278845999978000298e+06
1.042599999999999950e-02 5.508300000000000002e-02 5.508300000000000002e-02 1.013292084812598228e+10 4.349835893677844048e+09 5.783084954448138237e+09 3.380288879999889731e+08
1.042599999999999950e-02 5.508300000000000002e-02 6.007599999999999746e-02 8.365699750999282837e+09 2.582614796551144600e+09 5.783084954448138237e+09 3.606885020000230074e+08
1.042599999999999950e-02 5.508300000000000002e-02 6.506599999999999884e-02 5.813126658436588287e+09 3.004170398845005035e+07 5.783084954448138237e+09 2.144686819999920130e+08
1.042599999999999950e-02 5.508300000000000002e-02 7.006400000000000128e-02 1.915342583846735477e+09 -3.867742370601402760e+09 5.783084954448138237e+09 1.109660600000200048e+07
1.042599999999999950e-02 6.007599999999999746e-02 6.007599999999999746e-02 1.189888730067377281e+10 6.115802346225634575e+09 5.783084954448138237e+09 3.981043200000079870e+08
1.042599999999999950e-02 6.007599999999999746e-02 6.506599999999999884e-02 1.022483330802354431e+10 4.441748353575406075e+09 5.783084954448138237e+09 4.255165580000399947e+08
1.042599999999999950e-02 6.007599999999999746e-02 7.006400000000000128e-02 7.045976993237197876e+09 1.262892038789059639e+09 5.783084954448138237e+09 2.503156579999459982e+08
1.042599999999999950e-02 6.007599999999999746e-02 7.506100000000000272e-02 4.966405869970525742e+09 -8.166790844776124954e+08 5.783084954448138237e+09 1.272087800001700036e+07
1.042599999999999950e-02 6.506599999999999884e-02 6.506599999999999884e-02 1.204457458626178932e+10 6.261489631813651085e+09 5.783084954448138237e+09 4.703006159998980165e+08
1.042599999999999950e-02 6.506599999999999884e-02 7.006400000000000128e-02 1.235491948930691338e+10 6.571834534858775139e+09 5.783084954448138237e+09 4.978679659999499917e+08
1.042599999999999950e-02 6.506599999999999884e-02 7.506100000000000272e-02 1.014212775234347343e+10 4.359042797895335197e+09 5.783084954448138237e+09 2.907908659999589920e+08
1.042599999999999950e-02 6.506599999999999884e-02 8.005600000000000216e-02 8.851197852273958206e+09 3.068112897825819969e+09 5.783084954448138237e+09 1.474940599997700006e+07
1.042599999999999950e-02 7.006400000000000128e-02 7.006400000000000128e-02 1.226290248626519775e+10 6.479817531817059517e+09 5.783084954448138237e+09 5.452898159999159575e+08
1.042599999999999950e-02 7.006400000000000128e-02 7.506100000000000272e-02 9.498423130205905914e+09 3.715338175757767677e+09 5.783084954448138237e+09 5.740888700001349449e+08
1.042599999999999950e-02 7.006400000000000128e-02 8.005600000000000216e-02 1.105716012576448631e+10 5.274075171316348076e+09 5.783084954448138237e+09 3.341643740001009703e+08
1.042599999999999950e-02 7.506100000000000272e-02 7.506100000000000272e-02 9.304861062906940460e+09 3.521776108458802223e+09 5.783084954448138237e+09 6.252538560001499653e+08
1.042599999999999950e-02 7.506100000000000272e-02 8.005600000000000216e-02 8.226204417904824257e+09 2.443119463456686020e+09 5.783084954448138237e+09 6.553614559998680353e+08
1.042599999999999950e-02 8.005600000000000216e-02 8.005600000000000216e-02 9.619636677661682129e+09 3.836551723213543892e+09 5.783084954448138237e+09 7.104286799999760389e+08
1.528299999999999971e-02 1.528299999999999971e-02 1.528299999999999971e-02 3.328099410040374374e+10 2.749790914595560455e+10 5.783084954448138237e+09 3.650474400000599772e+07
1.528299999999999971e-02 1.528299999999999971e-02 2.021500000000000033e-02 3.436834750104676819e+10 2.858526254659862900e+10 5.783084954448138237e+09 4.921547999999900162e+07
1.528299999999999971e-02 1.528299999999999971e-02 2.516799999999999940e-02 1.578687069041108704e+10 1.000378573596294785e+10 5.783084954448138237e+09 5.993166800000800192e+07
1.528299999999999971e-02 1.528299999999999971e-02 3.012099999999999847e-02 -2.802380224965190411e+09 -8.585465179413328171e+09 5.783084954448138237e+09 3.951971599999900162e+07
1.528299999999999971e-02 1.528299999999999971e-02 3.511199999999999738e-02 -1.758925488997800827e+10 -2.337233984442614746e+10 5.783084954448138237e+09 2.191346000002000015e+06
1.528299999999999971e-02 2.021500000000000033e-02 2.021500000000000033e-02 6.817283947618802071e+09 1.034198993170663834e+09 5.783084954448138237e+09 6.636412800001800060e+07
1.528299999999999971e-02 2.021500000000000033e-02 2.516799999999999940e-02 1.158904087184988213e+10 5.805955917401743889e+09 5.783084954448138237e+09 8.211019200001500547e+07
1.528299999999999971e-02 2.021500000000000033e-02 3.012099999999999847e-02 1.564888617544753647e+10 9.865801220999397278e+09 5.783084954448138237e+09 9.710009599999499321e+07
1.528299999999999971e-02 2.021500000000000033e-02 3.511199999999999738e-02 9.949289025981544495e+09 4.166204071533406258e+09 5.783084954448138237e+09 6.201486799998299778e+07
1.528299999999999971e-02 2.021500000000000033e-02 4.010899999999999882e-02 -8.810206791778012514e+08 -6.664105633625939369e+09 5.783084954448138237e+09 3.250322000000999775e+06
1.528299999999999971e-02 2.516799999999999940e-02 2.516799999999999940e-02 1.975207827857178879e+10 1.396899332412364960e+10 5.783084954448138237e+09 1.016094239999990016e+08
1.528299999999999971e-02 2.516799999999999940e-02 3.012099999999999847e-02 2.371860391388973236e+10 1.793551895944159317e+10 5.783084954448138237e+09 1.221732959999990016e+08
1.528299999999999971e-02 2.516799999999999940e-02 3.511199999999999738e-02 1.501188607028661346e+10 9.228801115838474274e+09 5.783084954448138237e+09 1.413952400000419915e+08
1.528299999999999971e-02 2.516799999999999940e-02 4.010899999999999882e-02 1.632567660262101746e+10 1.054259164817287827e+10 5.783084954448138237e+09 8.638875399999800324e+07
1.528299999999999971e-02 2.516799999999999940e-02 4.509300000000000114e-02 1.272786311209922409e+10 6.944778157651085854e+09 5.783084954448138237e+09 4.391501999986999668e+06
1.528299999999999971e-02 3.012099999999999847e-02 3.012099999999999847e-02 1.400867625854275513e+10 8.225591304094616890e+09 5.783084954448138237e+09 1.469049360000140071e+08
1.528299999999999971e-02 3.012099999999999847e-02 3.511199999999999738e-02 1.602601704073583984e+10 1.024293208628770065e+10 5.783084954448138237e+09 1.729629360000190139e+08
1.528299999999999971e-02 3.012099999999999847e-02 4.010899999999999882e-02 1.790455594475795364e+10 1.212147099030981445e+10 5.783084954448138237e+09 1.928800619999760091e+08
1.528299999999999971e-02 3.012099999999999847e-02 4.509300000000000114e-02 1.544138225042373276e+10 9.658297295975593567e+09 5.783084954448138237e+09 1.160629380000140071e+08
1.528299999999999971e-02 3.012099999999999847e-02 5.008300000000000252e-02 1.857373990875983810e+10 1.279065495431169891e+10 5.783084954448138237e+09 5.740901999982000329e+06
1.528299999999999971e-02 3.511199999999999738e-02 3.511199999999999738e-02 2.183101786106391525e+10 1.604793290661577606e+10 5.783084954448138237e+09 2.036419679999980032e+08
1.528299999999999971e-02 3.511199999999999738e-02 4.010899999999999882e-02 1.669318233888252831e+10 1.091009738443439102e+10 5.783084954448138237e+09 2.311889519999369979e+08
1.528299999999999971e-02 3.511199999999999738e-02 4.509300000000000114e-02 1.154789015431260872e+10 5.764805199864470482e+09 5.783084954448138237e+09 2.555053260000320077e+08
1.528299999999999971e-02 3.511199999999999738e-02 5.008300000000000252e-02 1.398906530643754005e+10 8.205980351989401817e+09 5.783084954448138237e+09 1.521428579999859929e+08
1.528299999999999971e-02 3.511199999999999738e-02 5.508300000000000002e-02 2.316442716381690979e+10 1.738134220936877060e+10 5.783084954448138237e+09 7.594853999989000149e+06
1.528299999999999971e-02 4.010899999999999882e-02 4.010899999999999882e-02 1.482501343899294662e+10 9.041928484544807434e+09 5.783084954448138237e+09 2.624566079999580085e+08
1.528299999999999971e-02 4.010899999999999882e-02 4.509300000000000114e-02 1.545414120203497314e+10 9.671056247586833954e+09 5.783084954448138237e+09 2.953254960000399947e+08
1.528299999999999971e-02 4.010899999999999882e-02 5.008300000000000252e-02 1.327469269896278381e+10 7.491607744514645576e+09 5.783084954448138237e+09 3.227294340000090003e+08
1.528299999999999971e-02 4.010899999999999882e-02 5.508300000000000002e-02 9.834883490867984772e+09 4.051798536419846535e+09 5.783084954448138237e+09 1.904902180000190139e+08
1.528299999999999971e-02 4.010899999999999882e-02 6.007599999999999746e-02 6.445417660424783707e+09 6.623327059766454697e+08 5.783084954448138237e+09 9.242317999955000356e+06
1.528299999999999971e-02 4.509300000000000114e-02 4.509300000000000114e-02 1.722405909489934540e+10 1.144097414045120621e+10 5.783084954448138237e+09 3.323377920001159906e+08
1.528299999999999971e-02 4.509300000000000114e-02 5.008300000000000252e-02 1.615384773571192932e+10 1.037076278126379013e+10 5.783084954448138237e+09 3.695832480000330210e+08
1.528299999999999971e-02 4.509300000000000114e-02 5.508300000000000002e-02 7.918921269884843826e+09 2.135836315436705589e+09 5.783084954448138237e+09 4.002431899999849796e+08
1.528299999999999971e-02 4.509300000000000114e-02 6.007599999999999746e-02 7.520077091263067245e+09 1.736992136814929008e+09 5.783084954448138237e+09 2.322562819999789894e+08
1.528299999999999971e-02 4.509300000000000114e-02 6.506599999999999884e-02 1.585427413346682358e+10 1.007118917901868439e+10 5.783084954448138237e+09 1.137706999998500012e+07
1.528299999999999971e-02 5.008300000000000252e-02 5.008300000000000252e-02 1.279900692576797676e+10 7.015921971319838524e+09 5.783084954448138237e+09 4.110085680000429749e+08
1.528299999999999971e-02 5.008300000000000252e-02 5.508300000000000002e-02 1.268213420062461281e+10 6.899049246176474571e+09 5.783084954448138237e+09 4.531668719999819994e+08
1.528299999999999971e-02 5.008300000000000252e-02 6.007599999999999746e-02 1.401336534961445427e+10 8.230280395166316032e+09 5.783084954448138237e+09 4.831185740000280142e+08
1.528299999999999971e-02 5.008300000000000252e-02 6.506599999999999884e-02 1.172189901279490662e+10 5.938814058346768379e+09 5.783084954448138237e+09 2.808727580000290275e+08
1.528299999999999971e-02 5.008300000000000252e-02 7.006400000000000128e-02 7.615897037692957878e+09 1.832812083244819641e+09 5.783084954448138237e+09 1.354962199999600090e+07
1.528299999999999971e-02 5.508300000000000002e-02 5.508300000000000002e-02 1.132196614254718971e+10 5.538881188099051476e+09 5.783084954448138237e+09 4.996275359999330044e+08
1.528299999999999971e-02 5.508300000000000002e-02 6.007599999999999746e-02 1.207893297869878387e+10 6.295848024250645638e+09 5.783084954448138237e+09 5.422152000000729561e+08
1.528299999999999971e-02 5.508300000000000002e-02 6.506599999999999884e-02 1.222914209629647064e+10 6.446057141848332405e+09 5.783084954448138237e+09 5.789899339999610186e+08
1.528299999999999971e-02 5.508300000000000002e-02 7.006400000000000128e-02 1.184846899388138580e+10 6.065384039433247566e+09 5.783084954448138237e+09 3.336982100000000000e+08
1.528299999999999971e-02 5.508300000000000002e-02 7.506100000000000272e-02 1.807703409959728622e+10 1.229394914514914703e+10 5.783084954448138237e+09 1.613463799996400066e+07
1.528299999999999971e-02 6.007599999999999746e-02 6.007599999999999746e-02 1.027795090927119827e+10 4.494865954823060036e+09 5.783084954448138237e+09 5.884314720000410080e+08
1.528299999999999971e-02 6.007599999999999746e-02 6.506599999999999884e-02 1.211378845361453629e+10 6.330703499166398048e+09 5.783084954448138237e+09 6.395741760001449585e+08
1.528299999999999971e-02 6.007599999999999746e-02 7.006400000000000128e-02 1.167869939288266945e+10 5.895614438434531212e+09 5.783084954448138237e+09 6.766406299998970032e+08
1.528299999999999971e-02 6.007599999999999746e-02 7.506100000000000272e-02 1.512201097799742317e+10 9.338926023549285889e+09 5.783084954448138237e+09 3.874786819999790192e+08
1.528299999999999971e-02 6.007599999999999746e-02 8.005600000000000216e-02 9.553242912840730667e+09 3.770157958392592430e+09 5.783084954448138237e+09 1.846112599999300018e+07
1.528299999999999971e-02 6.506599999999999884e-02 6.506599999999999884e-02 1.062077285636423492e+10 4.837687901916096687e+09 5.783084954448138237e+09 6.951559439998660088e+08
1.528299999999999971e-02 6.506599999999999884e-02 7.006400000000000128e-02 1.095700949334615898e+10 5.173924538898020744e+09 5.783084954448138237e+09 7.485306000001039505e+08
1.528299999999999971e-02 6.506599999999999884e-02 7.506100000000000272e-02 1.360653816477861595e+10 7.823453210330477715e+09 5.783084954448138237e+09 7.873360579999539852e+08
1.528299999999999971e-02 6.506599999999999884e-02 8.005600000000000216e-02 1.253530151236770439e+10 6.752216557919566154e+09 5.783084954448138237e+09 4.484174300001000166e+08
1.528299999999999971e-02 7.006400000000000128e-02 7.006400000000000128e-02 1.226806379691165161e+10 6.484978842463513374e+09 5.783084954448138237e+09 8.059962720001720190e+08
1.528299999999999971e-02 7.006400000000000128e-02 7.506100000000000272e-02 1.215360784842914009e+10 6.370522893981001854e+09 5.783084954448138237e+09 8.630767439999560118e+08
1.528299999999999971e-02 7.006400000000000128e-02 8.005600000000000216e-02 1.004071515496565819e+10 4.257630200517519951e+09 5.783084954448138237e+09 9.037948160000009537e+08
1.528299999999999971e-02 7.506100000000000272e-02 7.506100000000000272e-02 8.549552373548706055e+09 2.766467419100567818e+09 5.783084954448138237e+09 9.242074559999109507e+08
1.528299999999999971e-02 7.506100000000000272e-02 8.005600000000000216e-02 1.096130357422768593e+10 5.178218619779547691e+09 5.783084954448138237e+09 9.851419200000649691e+08
1.528299999999999971e-02 8.005600000000000216e-02 8.005600000000000216e-02 5.935355913400671959e+09 1.522709589525337219e+08 5.783084954448138237e+09 1.050097031999827027e+09
2.021500000000000033e-02 2.021500000000000033e-02 2.021500000000000033e-02 1.826596607538828659e+10 1.248288112094014740e+10 5.783084954448138237e+09 8.946816000000000000e+07
2.021500000000000033e-02 2.021500000000000033e-02 2.516799999999999940e-02 9.547302543103509903e+09 3.764217588655371666e+09 5.783084954448138237e+09 1.107157680000199974e+08
2.021500000000000033e-02 2.021500000000000033e-02 3.012099999999999847e-02 1.227626832070885849e+10 6.493183366260720253e+09 5.783084954448138237e+09 1.331205599999980032e+08
