# Bispectrum monopole for SGC EZmock_shuffled
# Subtracted SN: kindep
# k1-eff  k2-eff  k3-eff  B0  B0-BSN  Std_dev  Std_dev(-BSN)
1.528299999999999971e-02 3.012099999999999847e-02 3.511199999999999738e-02 1.485384962294849777e+10 9.255269214550447464e+09 4.713036921292399406e+09 4.712887889052437782e+09
1.528299999999999971e-02 3.012099999999999847e-02 4.010899999999999882e-02 1.509672776893891144e+10 9.498147360540884018e+09 4.471928371625454903e+09 4.471626673111926079e+09
1.528299999999999971e-02 3.012099999999999847e-02 4.509300000000000114e-02 1.528022524327610588e+10 9.681644834878055573e+09 5.647936888737360954e+09 5.648042807811375618e+09
1.528299999999999971e-02 3.012099999999999847e-02 5.008300000000000252e-02 1.469950313670319366e+10 9.100922728305156708e+09 1.326650820137862778e+10 1.326719222811405373e+10
1.528299999999999971e-02 3.511199999999999738e-02 3.511199999999999738e-02 1.421625393524530029e+10 8.617673526847278595e+09 5.746558337017266273e+09 5.746415521951729774e+09
1.528299999999999971e-02 3.511199999999999738e-02 4.010899999999999882e-02 1.420515699368836784e+10 8.606576585290334702e+09 3.986482215046977043e+09 3.985610633483352184e+09
1.528299999999999971e-02 3.511199999999999738e-02 4.509300000000000114e-02 1.433690751421760941e+10 8.738327105819564819e+09 3.820215252743611813e+09 3.819582012377291203e+09
1.528299999999999971e-02 3.511199999999999738e-02 5.008300000000000252e-02 1.456174893504862976e+10 8.963168526650588989e+09 4.774119337143930435e+09 4.772915694211089134e+09
1.528299999999999971e-02 3.511199999999999738e-02 5.508300000000000002e-02 1.506292413629473305e+10 9.464343727896677017e+09 1.127707075284976768e+10 1.127762734516287041e+10
1.528299999999999971e-02 4.010899999999999882e-02 4.010899999999999882e-02 1.380314149441068268e+10 8.204561086012617111e+09 4.873624946035537720e+09 4.874360856147206306e+09
1.528299999999999971e-02 4.010899999999999882e-02 4.509300000000000114e-02 1.358689027798652649e+10 7.988309869588485718e+09 3.383756709108974457e+09 3.384950492160295486e+09
1.528299999999999971e-02 4.010899999999999882e-02 5.008300000000000252e-02 1.381642758277985573e+10 8.217847174381820679e+09 3.346287999583898067e+09 3.345106571372740269e+09
1.528299999999999971e-02 4.010899999999999882e-02 5.508300000000000002e-02 1.418013229400007820e+10 8.581551885602056503e+09 4.014683309618116856e+09 4.014616400498311996e+09
1.528299999999999971e-02 4.010899999999999882e-02 6.007599999999999746e-02 1.404418908839656067e+10 8.445608679998510361e+09 9.627500207996849060e+09 9.625315009958215714e+09
1.528299999999999971e-02 4.509300000000000114e-02 4.509300000000000114e-02 1.313174857599486160e+10 7.533168167596803665e+09 4.168603933345793724e+09 4.168025273373574734e+09
1.528299999999999971e-02 4.509300000000000114e-02 5.008300000000000252e-02 1.302692988365187073e+10 7.428349475253831863e+09 2.932170651954180241e+09 2.931125977944759846e+09
1.528299999999999971e-02 4.509300000000000114e-02 5.508300000000000002e-02 1.319531338699501228e+10 7.596732978596961975e+09 2.884607610198502064e+09 2.883104523776372910e+09
1.528299999999999971e-02 4.509300000000000114e-02 6.007599999999999746e-02 1.345213781670472527e+10 7.853557408306672096e+09 3.656505000255216599e+09 3.655662235519714832e+09
1.528299999999999971e-02 4.509300000000000114e-02 6.506599999999999884e-02 1.371356292719468117e+10 8.114982518796635628e+09 8.597015217462503433e+09 8.597609195454597473e+09
1.528299999999999971e-02 5.008300000000000252e-02 5.008300000000000252e-02 1.273438204936490631e+10 7.135801640966874123e+09 3.820405502801766872e+09 3.818970594839339733e+09
1.528299999999999971e-02 5.008300000000000252e-02 5.508300000000000002e-02 1.264468200123555183e+10 7.046101592837514877e+09 2.635610575871386051e+09 2.634163850662914753e+09
1.528299999999999971e-02 5.008300000000000252e-02 6.007599999999999746e-02 1.280894571512359619e+10 7.210365306725546837e+09 2.582856677240932941e+09 2.582106940060267925e+09
1.528299999999999971e-02 5.008300000000000252e-02 6.506599999999999884e-02 1.305225057882369423e+10 7.453670170425647736e+09 3.245366272351478100e+09 3.244885029416325092e+09
1.528299999999999971e-02 5.008300000000000252e-02 7.006400000000000128e-02 1.336272556106931686e+10 7.764145152671260834e+09 7.901994981996334076e+09 7.902169123658158302e+09
