# Bispectrum monopole for SGC EZmock_realistic
# Subtracted SN: kindep
# k1-eff  k2-eff  k3-eff  B0  B0-BSN  Std_dev  Std_dev(-BSN)
1.042599999999999950e-02 1.042599999999999950e-02 2.021500000000000033e-02 1.499837403688888931e+10 9.187770174555599213e+09 2.443695521559862900e+10 2.443905331579763794e+10
1.042599999999999950e-02 1.042599999999999950e-02 2.516799999999999940e-02 1.477505973618448830e+10 8.964455873851230621e+09 4.887522321631721497e+10 4.887675720780710602e+10
1.042599999999999950e-02 1.528299999999999971e-02 1.528299999999999971e-02 1.522896782354795647e+10 9.418363961214672089e+09 1.800598806280138779e+10 1.800634558959448242e+10
1.042599999999999950e-02 1.528299999999999971e-02 2.021500000000000033e-02 1.453003536180231094e+10 8.719431499469045639e+09 1.090864003081997108e+10 1.090852025670245171e+10
1.042599999999999950e-02 1.528299999999999971e-02 2.516799999999999940e-02 1.530114962956460953e+10 9.490545767231363297e+09 1.287691899848482704e+10 1.287749444624545860e+10
1.042599999999999950e-02 1.528299999999999971e-02 3.012099999999999847e-02 1.523896390877278328e+10 9.428360046439506531e+09 2.870416715560602188e+10 2.870459230746068573e+10
1.042599999999999950e-02 2.021500000000000033e-02 2.021500000000000033e-02 1.429859404625694656e+10 8.487990183923674583e+09 1.240413336781768990e+10 1.240514929791957855e+10
1.042599999999999950e-02 2.021500000000000033e-02 2.516799999999999940e-02 1.433800299088829231e+10 8.527399128555004120e+09 8.079091489747634888e+09 8.079378254533917427e+09
1.042599999999999950e-02 2.021500000000000033e-02 3.012099999999999847e-02 1.522672103507405853e+10 9.416117172740781784e+09 9.839749021269624710e+09 9.840568175317661285e+09
1.042599999999999950e-02 2.021500000000000033e-02 3.511199999999999738e-02 1.599043952173137474e+10 1.017983565939807892e+10 2.056040486387477112e+10 2.056064634624091339e+10
1.042599999999999950e-02 2.516799999999999940e-02 2.516799999999999940e-02 1.447300613613978195e+10 8.662402273806480408e+09 9.738205176129005432e+09 9.737675586663845062e+09
1.042599999999999950e-02 2.516799999999999940e-02 3.012099999999999847e-02 1.429834492746412086e+10 8.487741065130845070e+09 6.853722525765925407e+09 6.854510196993193626e+09
1.042599999999999950e-02 2.516799999999999940e-02 3.511199999999999738e-02 1.507258247487370491e+10 9.261978612540420532e+09 8.199602276478910446e+09 8.200300039091437340e+09
1.042599999999999950e-02 2.516799999999999940e-02 4.010899999999999882e-02 1.554715248857446289e+10 9.736548626241174698e+09 1.785810819315019608e+10 1.785870261603948593e+10
1.042599999999999950e-02 3.012099999999999847e-02 3.012099999999999847e-02 1.395906710047009659e+10 8.148463238136817932e+09 8.622749163628122330e+09 8.622832924855140686e+09
1.042599999999999950e-02 3.012099999999999847e-02 3.511199999999999738e-02 1.336909770685042572e+10 7.558493844517141342e+09 5.461682384753514290e+09 5.461981276377850533e+09
1.042599999999999950e-02 3.012099999999999847e-02 4.010899999999999882e-02 1.409991694390420914e+10 8.289313081570937157e+09 6.549657849607690811e+09 6.549982441766479492e+09
1.042599999999999950e-02 3.012099999999999847e-02 4.509300000000000114e-02 1.389164151358109283e+10 8.081037651247794151e+09 1.428495102752388191e+10 1.428518410438885880e+10
1.042599999999999950e-02 3.511199999999999738e-02 3.511199999999999738e-02 1.260014124733084297e+10 6.789537384997570992e+09 6.615771952911821365e+09 6.615801099131217957e+09
1.042599999999999950e-02 3.511199999999999738e-02 4.010899999999999882e-02 1.255791825373914909e+10 6.747314391405840874e+09 4.788074240227849007e+09 4.788349899559415817e+09
1.042599999999999950e-02 3.511199999999999738e-02 4.509300000000000114e-02 1.314255052073071480e+10 7.331946658397405624e+09 5.469539303627644539e+09 5.470183687476720810e+09
1.042599999999999950e-02 3.511199999999999738e-02 5.008300000000000252e-02 1.365672673484545708e+10 7.846122872512177467e+09 1.246433569771205902e+10 1.246378179352309227e+10
1.042599999999999950e-02 4.010899999999999882e-02 4.010899999999999882e-02 1.219746207325015831e+10 6.386858210916898727e+09 5.818827738609580994e+09 5.819867846189575195e+09
1.042599999999999950e-02 4.010899999999999882e-02 4.509300000000000114e-02 1.246239722384312630e+10 6.651793361509831429e+09 4.119605917665783405e+09 4.120183494500052929e+09
1.042599999999999950e-02 4.010899999999999882e-02 5.008300000000000252e-02 1.269198604355590630e+10 6.881382181222618103e+09 4.930466640812722206e+09 4.931617083685486794e+09
1.042599999999999950e-02 4.010899999999999882e-02 5.508300000000000002e-02 1.326156430564764404e+10 7.450960443314352989e+09 1.140276274990899086e+10 1.140235036885820770e+10
1.042599999999999950e-02 4.509300000000000114e-02 4.509300000000000114e-02 1.207618960631450844e+10 6.265585743981212616e+09 4.979385859174540520e+09 4.980167679150791168e+09
1.042599999999999950e-02 4.509300000000000114e-02 5.008300000000000252e-02 1.207171131347142410e+10 6.261107451138158798e+09 3.835500315184873104e+09 3.836243860446334839e+09
1.042599999999999950e-02 4.509300000000000114e-02 5.508300000000000002e-02 1.220641143481226158e+10 6.395807572478995323e+09 4.475695678079696655e+09 4.475376468225996971e+09
1.042599999999999950e-02 4.509300000000000114e-02 6.007599999999999746e-02 1.270168222622536469e+10 6.891078363892077446e+09 9.601875964620668411e+09 9.601459949972373962e+09
1.042599999999999950e-02 5.008300000000000252e-02 5.008300000000000252e-02 1.153871880740567780e+10 5.728114945072401047e+09 4.640801836010283470e+09 4.641312191376620293e+09
1.042599999999999950e-02 5.008300000000000252e-02 5.508300000000000002e-02 1.148571558942089081e+10 5.675111727087616920e+09 3.653081958887596607e+09 3.652903875392715454e+09
1.042599999999999950e-02 5.008300000000000252e-02 6.007599999999999746e-02 1.175506231086901093e+10 5.944458448535729408e+09 3.941153504157923698e+09 3.940657548453420162e+09
1.042599999999999950e-02 5.008300000000000252e-02 6.506599999999999884e-02 1.223582348804902077e+10 6.425219625715740204e+09 8.634010381597339630e+09 8.633756984094850540e+09
1.042599999999999950e-02 5.508300000000000002e-02 5.508300000000000002e-02 1.129421157954578972e+10 5.483607717212498665e+09 4.157399806338153362e+09 4.157734906596608639e+09
1.042599999999999950e-02 5.508300000000000002e-02 6.007599999999999746e-02 1.126815736219461823e+10 5.457553499861341476e+09 3.325440720542623520e+09 3.325901697727062225e+09
1.042599999999999950e-02 5.508300000000000002e-02 6.506599999999999884e-02 1.161844458822806549e+10 5.807840725894776344e+09 3.801184382828473568e+09 3.801467302230605602e+09
1.042599999999999950e-02 5.508300000000000002e-02 7.006400000000000128e-02 1.161456316896520424e+10 5.803959306631912231e+09 8.074975724197895050e+09 8.075114608303913116e+09
1.042599999999999950e-02 6.007599999999999746e-02 6.007599999999999746e-02 1.108536660021524239e+10 5.274762737881951332e+09 3.922543730285269260e+09 3.923710272243887424e+09
1.042599999999999950e-02 6.007599999999999746e-02 6.506599999999999884e-02 1.111149197248328590e+10 5.300888110150026321e+09 3.156554752991546631e+09 3.157188236674845219e+09
1.042599999999999950e-02 6.007599999999999746e-02 7.006400000000000128e-02 1.135807480463728142e+10 5.547470942304005623e+09 3.471251772310035229e+09 3.471876699090861797e+09
