# Bispectrum monopole for NGC EZmock_shuffled
# Subtracted SN: kindep
# k1-eff  k2-eff  k3-eff  B0  B0-BSN  Std_dev  Std_dev(-BSN)
1.037300000000000028e-02 6.006700000000000234e-02 6.505900000000000571e-02 9.956914463794710159e+09 5.458335592242696762e+09 2.484273489910824299e+09 2.483592096453630447e+09
1.037300000000000028e-02 6.006700000000000234e-02 7.005400000000000515e-02 1.021796987145865059e+10 5.719390999906631470e+09 2.844259580868317604e+09 2.844320811208899021e+09
1.037300000000000028e-02 6.006700000000000234e-02 7.505299999999999472e-02 1.024277557123763275e+10 5.744196699685602188e+09 7.104775989534222603e+09 7.104738089600692749e+09
1.037300000000000028e-02 6.505900000000000571e-02 6.505900000000000571e-02 9.697569000995748520e+09 5.198990129443734169e+09 2.966513113242534161e+09 2.965955756086943150e+09
1.037300000000000028e-02 6.505900000000000571e-02 7.005400000000000515e-02 9.813972548944587708e+09 5.315393677392571449e+09 2.297468606077933311e+09 2.296881397206881046e+09
1.037300000000000028e-02 6.505900000000000571e-02 7.505299999999999472e-02 1.003524692814014244e+10 5.536668056588115692e+09 2.736137199039847851e+09 2.735247694421168327e+09
1.037300000000000028e-02 6.505900000000000571e-02 8.005400000000000016e-02 1.017010075486791039e+10 5.671521883315883636e+09 6.393104785680620193e+09 6.393487852126708031e+09
1.037300000000000028e-02 7.005400000000000515e-02 7.005400000000000515e-02 9.478450765423311234e+09 4.979871893871299744e+09 2.868263785531943321e+09 2.868008307899272442e+09
1.037300000000000028e-02 7.005400000000000515e-02 7.505299999999999472e-02 9.551449873595428467e+09 5.052871002043404579e+09 2.186164868748309135e+09 2.186076233776083469e+09
1.037300000000000028e-02 7.005400000000000515e-02 8.005400000000000016e-02 9.962591523894596100e+09 5.464012652342572212e+09 2.412041240511143684e+09 2.410738634321524620e+09
1.037300000000000028e-02 7.505299999999999472e-02 7.505299999999999472e-02 9.205088652600080490e+09 4.706509781048053741e+09 2.570034722727769852e+09 2.569973961566528797e+09
1.037300000000000028e-02 7.505299999999999472e-02 8.005400000000000016e-02 9.471848827509880066e+09 4.973269955957850456e+09 1.968508382360289574e+09 1.967070397229294777e+09
1.037300000000000028e-02 8.005400000000000016e-02 8.005400000000000016e-02 9.052638442801332474e+09 4.554059571249311447e+09 2.418273230617119312e+09 2.418048667941342354e+09
1.525999999999999926e-02 1.525999999999999926e-02 1.525999999999999926e-02 1.471045372781248665e+10 1.021187485626045036e+10 2.243209978194243622e+10 2.243270067108444214e+10
1.525999999999999926e-02 1.525999999999999926e-02 2.019699999999999968e-02 1.460441253027777672e+10 1.010583365872576714e+10 1.145419738124847412e+10 1.145447598867311287e+10
1.525999999999999926e-02 1.525999999999999926e-02 2.516699999999999840e-02 1.561151646172734451e+10 1.111293759017531967e+10 1.013993023502435684e+10 1.013937817936052513e+10
