# Bispectrum monopole for NGC data
# Subtracted SN: kindep
# k1-eff  k2-eff  k3-eff  B0  B0-BSN  BSN  N_tr
1.525999999999999926e-02 1.525999999999999926e-02 1.525999999999999926e-02 2.845406785724940109e+10 2.404727918958531189e+10 4.406788667664088249e+09 4.962492000000400096e+07
1.525999999999999926e-02 1.525999999999999926e-02 2.019699999999999968e-02 2.519311279067332458e+10 2.078632412300923538e+10 4.406788667664088249e+09 6.572268000007800013e+07
1.525999999999999926e-02 1.525999999999999926e-02 2.516699999999999840e-02 1.553832890629831696e+10 1.113154023863422775e+10 4.406788667664088249e+09 8.123005399995900691e+07
1.525999999999999926e-02 1.525999999999999926e-02 3.013700000000000059e-02 1.187053545191731644e+10 7.463746784253228188e+09 4.406788667664088249e+09 5.204439399999299645e+07
1.525999999999999926e-02 1.525999999999999926e-02 3.511100000000000332e-02 -1.875713404118531036e+10 -2.316392270884939957e+10 4.406788667664088249e+09 2.851373999995000195e+06
1.525999999999999926e-02 2.019699999999999968e-02 2.019699999999999968e-02 1.386396634453200150e+10 9.457177676867912292e+09 4.406788667664088249e+09 8.703300000002500415e+07
1.525999999999999926e-02 2.019699999999999968e-02 2.516699999999999840e-02 2.335440204733749008e+10 1.894761337967340088e+10 4.406788667664088249e+09 1.095965759999579936e+08
1.525999999999999926e-02 2.019699999999999968e-02 3.013700000000000059e-02 1.802141096587360001e+10 1.361462229820951080e+10 4.406788667664088249e+09 1.279196939999479949e+08
1.525999999999999926e-02 2.019699999999999968e-02 3.511100000000000332e-02 1.107461227825572014e+10 6.667823610591631889e+09 4.406788667664088249e+09 8.056228199996900558e+07
1.525999999999999926e-02 2.019699999999999968e-02 4.009599999999999970e-02 -3.736733823513384342e+09 -8.143522491177473068e+09 4.406788667664088249e+09 4.172982000020999927e+06
1.525999999999999926e-02 2.516699999999999840e-02 2.516699999999999840e-02 1.403955980975273895e+10 9.632771142088649750e+09 4.406788667664088249e+09 1.380017999999620020e+08
1.525999999999999926e-02 2.516699999999999840e-02 3.013700000000000059e-02 1.340541852712840080e+10 8.998629859464313507e+09 4.406788667664088249e+09 1.640365200000120103e+08
1.525999999999999926e-02 2.516699999999999840e-02 3.511100000000000332e-02 1.600571057988562393e+10 1.159892191222153473e+10 4.406788667664088249e+09 1.888972619998930097e+08
1.525999999999999926e-02 2.516699999999999840e-02 4.009599999999999970e-02 1.317767388452715683e+10 8.770885216863067627e+09 4.406788667664088249e+09 1.154756400000730008e+08
1.525999999999999926e-02 2.516699999999999840e-02 4.509300000000000114e-02 1.617161613756502151e+10 1.176482746990093231e+10 4.406788667664088249e+09 6.044526000004000030e+06
1.525999999999999926e-02 3.013700000000000059e-02 3.013700000000000059e-02 1.518152030776941109e+10 1.077473164010532379e+10 4.406788667664088249e+09 1.949931599999699891e+08
1.525999999999999926e-02 3.013700000000000059e-02 3.511100000000000332e-02 1.391969836243432426e+10 9.512909694770236969e+09 4.406788667664088249e+09 2.287441920000489950e+08
1.525999999999999926e-02 3.013700000000000059e-02 4.009599999999999970e-02 1.029757022793849564e+10 5.890781560274407387e+09 4.406788667664088249e+09 2.560346219999819994e+08
1.525999999999999926e-02 3.013700000000000059e-02 4.509300000000000114e-02 9.887916001954866409e+09 5.481127334290778160e+09 4.406788667664088249e+09 1.545881619999369979e+08
1.525999999999999926e-02 3.013700000000000059e-02 5.009299999999999864e-02 1.732595543433610535e+10 1.291916676667201614e+10 4.406788667664088249e+09 7.566781999986000359e+06
1.525999999999999926e-02 3.511100000000000332e-02 3.511100000000000332e-02 1.289655680586654282e+10 8.489768138202454567e+09 4.406788667664088249e+09 2.683449120001519918e+08
1.525999999999999926e-02 3.511100000000000332e-02 4.009599999999999970e-02 1.100125001903705025e+10 6.594461351372961998e+09 4.406788667664088249e+09 3.058883999999079704e+08
1.525999999999999926e-02 3.511100000000000332e-02 4.509300000000000114e-02 1.405110418193270111e+10 9.644315514268611908e+09 4.406788667664088249e+09 3.396817100000740290e+08
1.525999999999999926e-02 3.511100000000000332e-02 5.009299999999999864e-02 1.893121426468083572e+10 1.452442559701674652e+10 4.406788667664088249e+09 1.992274339999240041e+08
1.525999999999999926e-02 3.511100000000000332e-02 5.507800000000000196e-02 2.229359933076249695e+10 1.788681066309840775e+10 4.406788667664088249e+09 9.782198000043999404e+06
1.525999999999999926e-02 4.009599999999999970e-02 4.009599999999999970e-02 1.677567518699143219e+10 1.236888651932734299e+10 4.406788667664088249e+09 3.486857039999399781e+08
1.525999999999999926e-02 4.009599999999999970e-02 4.509300000000000114e-02 1.153718507849890518e+10 7.130396410834816933e+09 4.406788667664088249e+09 3.946698240000020266e+08
1.525999999999999926e-02 4.009599999999999970e-02 5.009299999999999864e-02 1.630478880647014999e+10 1.189800013880606079e+10 4.406788667664088249e+09 4.280739499999049902e+08
1.525999999999999926e-02 4.009599999999999970e-02 5.507800000000000196e-02 8.323076272896684647e+09 3.916287605232596397e+09 4.406788667664088249e+09 2.496125359998480082e+08
1.525999999999999926e-02 4.009599999999999970e-02 6.006700000000000234e-02 1.253112408692823219e+10 8.124335419264143944e+09 4.406788667664088249e+09 1.221563000001999922e+07
1.525999999999999926e-02 4.509300000000000114e-02 4.509300000000000114e-02 1.250124060503814888e+10 8.094451937374060631e+09 4.406788667664088249e+09 4.467149519997050166e+08
1.525999999999999926e-02 4.509300000000000114e-02 5.009299999999999864e-02 1.022326542555738831e+10 5.816476757893300056e+09 4.406788667664088249e+09 4.938863999999520183e+08
1.525999999999999926e-02 4.509300000000000114e-02 5.507800000000000196e-02 1.187414159287336731e+10 7.467352925209279060e+09 4.406788667664088249e+09 5.322418940000879765e+08
1.525999999999999926e-02 4.509300000000000114e-02 6.006700000000000234e-02 8.249056872316089630e+09 3.842268204652001381e+09 4.406788667664088249e+09 3.096806900000820160e+08
1.525999999999999926e-02 4.509300000000000114e-02 6.505900000000000571e-02 2.863439556263186455e+09 -1.543349111400901794e+09 4.406788667664088249e+09 1.523838199996200018e+07
1.525999999999999926e-02 5.009299999999999864e-02 5.009299999999999864e-02 9.541379358654878616e+09 5.134590690990790367e+09 4.406788667664088249e+09 5.460400560004489422e+08
1.525999999999999926e-02 5.009299999999999864e-02 5.507800000000000196e-02 8.741391658250225067e+09 4.334602990586136818e+09 4.406788667664088249e+09 5.997250560001640320e+08
1.525999999999999926e-02 5.009299999999999864e-02 6.006700000000000234e-02 8.308405325923295975e+09 3.901616658259207726e+09 4.406788667664088249e+09 6.434653820002779961e+08
1.525999999999999926e-02 5.009299999999999864e-02 6.505900000000000571e-02 1.109862865076067734e+10 6.691839983096589088e+09 4.406788667664088249e+09 3.716262260001459718e+08
1.525999999999999926e-02 5.009299999999999864e-02 7.005400000000000515e-02 1.206391000579499626e+10 7.657121338130908012e+09 4.406788667664088249e+09 1.823334200002500042e+07
1.525999999999999926e-02 5.507800000000000196e-02 5.507800000000000196e-02 1.071212334680275154e+10 6.305334679138663292e+09 4.406788667664088249e+09 6.587251200001560450e+08
1.525999999999999926e-02 5.507800000000000196e-02 6.006700000000000234e-02 8.735568152098480225e+09 4.328779484434391975e+09 4.406788667664088249e+09 7.199832480004149675e+08
1.525999999999999926e-02 5.507800000000000196e-02 6.505900000000000571e-02 9.999520753005603790e+09 5.592732085341515541e+09 4.406788667664088249e+09 7.648315820002739429e+08
1.525999999999999926e-02 5.507800000000000196e-02 7.005400000000000515e-02 1.114770842669032288e+10 6.740919759026234627e+09 4.406788667664088249e+09 4.392985760000619888e+08
1.525999999999999926e-02 5.507800000000000196e-02 7.505299999999999472e-02 1.507502021287406921e+10 1.066823154520998001e+10 4.406788667664088249e+09 2.112536600004100055e+07
1.525999999999999926e-02 6.006700000000000234e-02 6.006700000000000234e-02 6.868480397234470367e+09 2.461691729570382118e+09 4.406788667664088249e+09 7.869389760000159740e+08
1.525999999999999926e-02 6.006700000000000234e-02 6.505900000000000571e-02 1.100863240732650185e+10 6.601843739662413597e+09 4.406788667664088249e+09 8.516646959999699593e+08
